[0.0016 0.001  0.0016 0.0016 0.0016 0.0016 0.001  0.0016 0.0016 0.001 ],[0.1008 0.1008 0.1008 0.1013 0.1008 0.1013 0.1019 0.1008 0.1008 0.1013],[0.2001 0.2006 0.2006 0.2006 0.2001 0.2001 0.2011 0.2006 0.2011 0.2006],[0.2978 0.2978 0.2983 0.2983 0.2983 0.2983 0.2978 0.2983 0.2983 0.2978],[0.3965 0.3965 0.397  0.397  0.397  0.3965 0.397  0.3965 0.397  0.3965],[0.4973 0.4968 0.4978 0.4968 0.4978 0.4978 0.4973 0.4978 0.4978 0.4978],[0.5981 0.5981 0.5976 0.5981 0.5981 0.5981 0.5981 0.5986 0.5981 0.5981],[0.6974 0.6974 0.6974 0.6974 0.6974 0.6974 0.6974 0.6974 0.6974 0.6974],[0.7977 0.7977 0.7977 0.7977 0.7982 0.7977 0.7977 0.7977 0.7982 0.7977],[0.8974 0.8969 0.898  0.898  0.8974 0.8974 0.8969 0.8974 0.8974 0.8969],[0.9967 0.9967 0.9972 0.9967 0.9967 0.9967 0.9967 0.9967 0.9967 0.9967],[1.0954 1.0959 1.0959 1.0959 1.0959 1.0965 1.0965 1.0959 1.0959 1.0959],[1.1973 1.1978 1.1973 1.1973 1.1973 1.1973 1.1973 1.1973 1.1978 1.1973],[1.2965 1.2965 1.2965 1.2965 1.296  1.2965 1.2965 1.296  1.296  1.2965],[1.3911 1.3911 1.3916 1.3906 1.3911 1.3911 1.3911 1.3911 1.3906 1.3916],[1.4924 1.4924 1.4919 1.4924 1.4924 1.4919 1.4924 1.4919 1.4924 1.4924],[1.5911 1.5911 1.5911 1.5911 1.5917 1.5911 1.5911 1.5911 1.5911 1.5911],[1.6909 1.6909 1.6914 1.6909 1.6909 1.6914 1.6914 1.6914 1.6909 1.6909],[1.7881 1.7881 1.7886 1.7881 1.7886 1.7886 1.7881 1.7886 1.7886 1.7881],[1.8863 1.8863 1.8863 1.8863 1.8863 1.8868 1.8863 1.8858 1.8863 1.8863],[1.9887 1.9892 1.9887 1.9887 1.9887 1.9887 1.9887 1.9887 1.9887 1.9892],[2.0827 2.0837 2.0832 2.0827 2.0832 2.0832 2.0832 2.0832 2.0827 2.0832],[2.1767 2.1772 2.1772 2.1772 2.1772 2.1772 2.1778 2.1772 2.1778 2.1772],[2.2707 2.2707 2.2707 2.2707 2.2707 2.2713 2.2707 2.2707 2.2707 2.2707],[2.289  2.2885 2.289  2.2896 2.2896 2.289  2.289  2.289  2.289  2.289 ],[2.289  2.289  2.2885 2.2885 2.2885 2.289  2.2885 2.2885 2.288  2.2885],[2.289  2.289  2.2885 2.2885 2.2885 2.288  2.2885 2.289  2.2885 2.289 ],[2.288  2.2885 2.2885 2.2875 2.288  2.288  2.288  2.288  2.2885 2.2885],[2.2885 2.2875 2.288  2.2885 2.2885 2.2885 2.2885 2.2885 2.288  2.288 ],[2.2885 2.289  2.2885 2.2885 2.2885 2.2885 2.288  2.2885 2.2885 2.288 ]
|[-0.00093 -0.00103 -0.00108 -0.00098 -0.00098 -0.00108 -0.00103 -0.00103
 -0.00103 -0.00113]|,|[-0.00103 -0.00103 -0.00108 -0.00098 -0.00108 -0.00103 -0.00103 -0.00093
 -0.00098 -0.00098]|,|[-0.00103 -0.00103 -0.00113 -0.00103 -0.00113 -0.00098 -0.00098 -0.00103
 -0.00108 -0.00093]|,|[-0.00113 -0.00113 -0.00108 -0.00103 -0.00113 -0.00103 -0.00118 -0.00113
 -0.00103 -0.00103]|,|[-0.00103 -0.00113 -0.00103 -0.00108 -0.00103 -0.00103 -0.00103 -0.00118
 -0.00108 -0.00108]|,|[-0.00108 -0.00098 -0.00108 -0.00103 -0.00103 -0.00103 -0.00103 -0.00093
 -0.00098 -0.00103]|,|[-0.00108 -0.00108 -0.00098 -0.00108 -0.00113 -0.00093 -0.00113 -0.00108
 -0.00103 -0.00103]|,|[-0.00103 -0.00108 -0.00093 -0.00093 -0.00098 -0.00093 -0.00103 -0.00103
 -0.00113 -0.00093]|,|[-0.00093 -0.00103 -0.00103 -0.00098 -0.00098 -0.00103 -0.00098 -0.00108
 -0.00103 -0.00103]|,|[-0.00103 -0.00098 -0.00093 -0.00103 -0.00093 -0.00098 -0.00098 -0.00103
 -0.00108 -0.00098]|,|[-0.00093 -0.00098 -0.00103 -0.00093 -0.00098 -0.00098 -0.00103 -0.00103
 -0.00082 -0.00093]|,|[-0.00087 -0.00098 -0.00093 -0.00082 -0.00093 -0.00093 -0.00087 -0.00098
 -0.00093 -0.00098]|,|[-0.00067 -0.00072 -0.00082 -0.00072 -0.00077 -0.00077 -0.00077 -0.00082
 -0.00067 -0.00077]|,|[-0.00051 -0.00067 -0.00057 -0.00057 -0.00057 -0.00067 -0.00067 -0.00051
 -0.00057 -0.00057]|,|[-0.00036 -0.00026 -0.00031 -0.00046 -0.00026 -0.00031 -0.00036 -0.00031
 -0.00026 -0.00031]|,|[ 0.00021  0.0001   0.00015  0.00026  0.00015  0.0001   0.00015  0.00015
 -0.00015  0.0001 ]|,|[0.00093 0.00082 0.00077 0.00087 0.00087 0.00082 0.00103 0.00093 0.00093
 0.00087]|,|[0.00185 0.0019  0.00196 0.00185 0.00196 0.00175 0.00185 0.0019  0.0019
 0.00175]|,|[0.00324 0.00324 0.00319 0.00335 0.00324 0.00319 0.00324 0.00324 0.00319
 0.00329]|,|[0.0051  0.0051  0.00515 0.00515 0.00515 0.0052  0.0052  0.00504 0.00515
 0.0052 ]|,|[0.00782 0.00793 0.00782 0.00793 0.00787 0.00787 0.00787 0.00793 0.00782
 0.00787]|,|[0.01132 0.01127 0.01132 0.01122 0.01137 0.01137 0.01127 0.01132 0.01127
 0.01122]|,|[0.01554 0.01565 0.01565 0.01559 0.01575 0.01565 0.01549 0.01554 0.01565
 0.01575]|,|[0.02131 0.02126 0.0212  0.02131 0.02115 0.0212  0.02126 0.02131 0.02126
 0.0212 ]|,|[0.02254 0.02228 0.02249 0.02244 0.02249 0.02254 0.02239 0.02249 0.02249
 0.02249]|,|[0.02239 0.02249 0.02244 0.02244 0.02254 0.02254 0.02249 0.02254 0.02244
 0.02249]|,|[0.02249 0.02254 0.02249 0.02275 0.02249 0.02249 0.02254 0.02244 0.02239
 0.02249]|,|[0.02249 0.02249 0.02244 0.02244 0.02259 0.02249 0.02234 0.02249 0.02264
 0.02249]|,|[0.02244 0.02254 0.02249 0.02244 0.02254 0.02244 0.02244 0.02254 0.02244
 0.02244]|,|[0.02249 0.02244 0.02254 0.02244 0.02259 0.02254 0.02244 0.02239 0.02244
 0.02249]|
