[0.0016 0.0016 0.0016 0.0016 0.0016 0.0021 0.0016 0.0016 0.0016 0.0016],[0.1003 0.1019 0.1019 0.1008 0.1019 0.1013 0.1008 0.1013 0.1024 0.1008],[0.2006 0.2006 0.2001 0.2006 0.2006 0.2006 0.2001 0.2006 0.2006 0.2006],[0.2983 0.2983 0.2983 0.2983 0.2978 0.2978 0.2983 0.2978 0.2983 0.2983],[0.397  0.397  0.3965 0.397  0.3965 0.3965 0.397  0.397  0.397  0.397 ],[0.4973 0.4973 0.4968 0.4978 0.4973 0.4978 0.4973 0.4978 0.4978 0.4978],[0.5986 0.5981 0.5981 0.5981 0.5981 0.5981 0.5981 0.5981 0.5981 0.5976],[0.6974 0.6974 0.6974 0.6974 0.6968 0.6974 0.6974 0.6974 0.6974 0.6979],[0.7971 0.7977 0.7977 0.7982 0.7977 0.7977 0.7977 0.7977 0.7977 0.7977],[0.8974 0.8974 0.8974 0.8974 0.8969 0.8974 0.898  0.8974 0.8974 0.8974],[0.9967 0.9962 0.9967 0.9962 0.9962 0.9967 0.9972 0.9972 0.9972 0.9967],[1.0959 1.0965 1.0959 1.0959 1.0965 1.0959 1.0959 1.0959 1.0959 1.0959],[1.1978 1.1973 1.1978 1.1973 1.1973 1.1973 1.1973 1.1973 1.1973 1.1978],[1.2965 1.296  1.296  1.2965 1.2965 1.2965 1.296  1.2965 1.296  1.296 ],[1.3916 1.3906 1.3911 1.3911 1.3911 1.3911 1.3911 1.3911 1.3911 1.3906],[1.4924 1.4919 1.4924 1.4919 1.4924 1.4929 1.4919 1.4924 1.4919 1.4924],[1.5917 1.5917 1.5922 1.5917 1.5917 1.5917 1.5917 1.5911 1.5922 1.5917],[1.6914 1.692  1.6909 1.6909 1.6914 1.6914 1.6909 1.6914 1.6914 1.6909],[1.7886 1.7886 1.7891 1.7886 1.7886 1.7886 1.7881 1.7886 1.7891 1.7886],[1.8868 1.8868 1.8863 1.8868 1.8868 1.8863 1.8868 1.8868 1.8868 1.8863],[1.9892 1.9892 1.9892 1.9892 1.9897 1.9897 1.9892 1.9892 1.9892 1.9892],[2.0837 2.0837 2.0837 2.0837 2.0843 2.0843 2.0837 2.0837 2.0843 2.0843],[2.1778 2.1783 2.1783 2.1778 2.1783 2.1783 2.1778 2.1783 2.1783 2.1783],[2.2723 2.2728 2.2723 2.2718 2.2723 2.2723 2.2723 2.2728 2.2723 2.2723],[2.3057 2.3068 2.3068 2.3068 2.3063 2.3063 2.3063 2.3063 2.3063 2.3057],[2.3063 2.3057 2.3063 2.3063 2.3063 2.3063 2.3063 2.3057 2.3057 2.3063],[2.3063 2.3057 2.3063 2.3057 2.3063 2.3052 2.3057 2.3063 2.3052 2.3068],[2.3063 2.3068 2.3057 2.3057 2.3068 2.3063 2.3063 2.3063 2.3063 2.3063],[2.3057 2.3057 2.3057 2.3063 2.3057 2.3052 2.3057 2.3057 2.3063 2.3057],[2.3063 2.3057 2.3057 2.3063 2.3063 2.3063 2.3063 2.3057 2.3057 2.3052]
|[-0.00093 -0.00098 -0.00108 -0.00098 -0.00098 -0.00098 -0.00087 -0.00098
 -0.00098 -0.00093]|,|[-0.00108 -0.00108 -0.00103 -0.00103 -0.00103 -0.00098 -0.00103 -0.00113
 -0.00093 -0.00093]|,|[-0.00103 -0.00087 -0.00098 -0.00098 -0.00087 -0.00108 -0.00098 -0.00093
 -0.00103 -0.00103]|,|[-0.00108 -0.00093 -0.00098 -0.00103 -0.00098 -0.00098 -0.00103 -0.00103
 -0.00108 -0.00093]|,|[-0.00098 -0.00098 -0.00103 -0.00098 -0.00082 -0.00108 -0.00103 -0.00093
 -0.00103 -0.00098]|,|[-0.00103 -0.00113 -0.00103 -0.00098 -0.00108 -0.00098 -0.00098 -0.00093
 -0.00098 -0.00093]|,|[-0.00093 -0.00093 -0.00098 -0.00077 -0.00098 -0.00108 -0.00087 -0.00108
 -0.00103 -0.00098]|,|[-0.00093 -0.00098 -0.00103 -0.00098 -0.00108 -0.00093 -0.00103 -0.00093
 -0.00098 -0.00098]|,|[-0.00093 -0.00093 -0.00098 -0.00087 -0.00093 -0.00108 -0.00098 -0.00108
 -0.00098 -0.00087]|,|[-0.00098 -0.00093 -0.00098 -0.00093 -0.00113 -0.00103 -0.00093 -0.00098
 -0.00087 -0.00098]|,|[-0.00087 -0.00087 -0.00087 -0.00087 -0.00087 -0.00077 -0.00082 -0.00087
 -0.00087 -0.00093]|,|[-0.00077 -0.00082 -0.00077 -0.00082 -0.00087 -0.00093 -0.00082 -0.00082
 -0.00093 -0.00077]|,|[-0.00077 -0.00077 -0.00077 -0.00082 -0.00062 -0.00062 -0.00072 -0.00077
 -0.00062 -0.00077]|,|[-0.00062 -0.00051 -0.00051 -0.00057 -0.00051 -0.00057 -0.00057 -0.00051
 -0.00062 -0.00051]|,|[-0.00026 -0.00021 -0.00031 -0.00021 -0.00026 -0.00026 -0.00031 -0.00026
 -0.00026 -0.00026]|,|[0.00021 0.00021 0.00021 0.00021 0.0001  0.00021 0.00021 0.00015 0.00026
 0.00021]|,|[0.00077 0.00082 0.00093 0.00087 0.00087 0.00093 0.00072 0.00087 0.00082
 0.00087]|,|[0.00175 0.0019  0.0017  0.0018  0.0018  0.00175 0.0017  0.00185 0.0019
 0.00165]|,|[0.00293 0.00304 0.00314 0.00298 0.00309 0.00314 0.00309 0.00309 0.00298
 0.00304]|,|[0.00489 0.00484 0.00484 0.00499 0.00489 0.00504 0.00494 0.00484 0.00489
 0.00489]|,|[0.00751 0.00741 0.00741 0.00757 0.00741 0.00751 0.00757 0.00757 0.00741
 0.00767]|,|[0.0107  0.0107  0.01081 0.0107  0.0107  0.01076 0.01055 0.0106  0.01076
 0.01076]|,|[0.01477 0.01487 0.01482 0.01487 0.01498 0.01482 0.01482 0.01492 0.01487
 0.01492]|,|[0.02007 0.02017 0.02023 0.02012 0.02023 0.02012 0.02012 0.02017 0.02012
 0.02007]|,|[0.02244 0.02239 0.02239 0.02239 0.02249 0.02239 0.02249 0.02239 0.02254
 0.02259]|,|[0.02244 0.02239 0.02259 0.02239 0.02244 0.02244 0.02239 0.02244 0.02249
 0.02239]|,|[0.02244 0.02259 0.02254 0.02249 0.02244 0.02244 0.02249 0.02254 0.02254
 0.02249]|,|[0.02249 0.02244 0.02254 0.02249 0.02239 0.02249 0.02239 0.02249 0.02254
 0.02239]|,|[0.02254 0.02244 0.02234 0.02249 0.02234 0.02244 0.02259 0.02249 0.02244
 0.02249]|,|[0.02244 0.02254 0.02249 0.02239 0.02254 0.02254 0.02249 0.02249 0.02239
 0.02244]|
