[0.001  0.0021 0.0016 0.001  0.0021 0.0016 0.001  0.0016 0.0016 0.0016],[0.1019 0.1008 0.1008 0.1019 0.1008 0.1019 0.1019 0.1008 0.1013 0.1019],[0.2006 0.2006 0.2006 0.2001 0.2006 0.2006 0.2001 0.2011 0.2006 0.2006],[0.2983 0.2983 0.2983 0.2983 0.2983 0.2983 0.2983 0.2983 0.2988 0.2983],[0.3965 0.397  0.3965 0.3965 0.3965 0.3965 0.3965 0.397  0.3965 0.3965],[0.4973 0.4978 0.4973 0.4973 0.4978 0.4978 0.4973 0.4978 0.4973 0.4973],[0.5976 0.5981 0.5981 0.5981 0.5981 0.5981 0.5986 0.5981 0.5981 0.5981],[0.6974 0.6974 0.6974 0.6974 0.6968 0.6974 0.6974 0.6974 0.6974 0.6968],[0.7977 0.7977 0.7977 0.7982 0.7977 0.7977 0.7977 0.7982 0.7977 0.7982],[0.8974 0.898  0.8974 0.898  0.8974 0.8974 0.8974 0.8974 0.8974 0.8974],[0.9967 0.9967 0.9967 0.9972 0.9972 0.9962 0.9967 0.9962 0.9972 0.9967],[1.0965 1.0965 1.0959 1.0959 1.0965 1.0965 1.0965 1.0965 1.0959 1.0959],[1.1978 1.1978 1.1983 1.1978 1.1978 1.1973 1.1978 1.1978 1.1978 1.1978],[1.297  1.297  1.297  1.297  1.297  1.2965 1.2965 1.297  1.2965 1.297 ],[1.3916 1.3921 1.3921 1.3921 1.3921 1.3921 1.3916 1.3916 1.3921 1.3916],[1.4929 1.4935 1.4935 1.4935 1.4935 1.4935 1.4929 1.4935 1.4935 1.4935],[1.5927 1.5927 1.5927 1.5932 1.5932 1.5932 1.5927 1.5932 1.5932 1.5932],[1.6935 1.6935 1.6941 1.6935 1.6941 1.6935 1.6935 1.6935 1.6935 1.6941],[1.7923 1.7923 1.7917 1.7917 1.7923 1.7923 1.7923 1.7923 1.7923 1.7923],[1.892  1.892  1.892  1.892  1.891  1.8915 1.891  1.8915 1.8915 1.892 ],[1.9965 1.9965 1.9965 1.9965 1.9965 1.9965 1.9965 1.9965 1.9965 1.9965],[2.0942 2.0937 2.0931 2.0937 2.0937 2.0931 2.0942 2.0931 2.0937 2.0937],[2.1913 2.1908 2.1913 2.1919 2.1919 2.1919 2.1913 2.1913 2.1913 2.1913],[2.2896 2.2901 2.2896 2.2896 2.2896 2.2896 2.2896 2.2901 2.2896 2.2896],[2.3862 2.3851 2.3851 2.3857 2.3857 2.3857 2.3851 2.3857 2.3862 2.3862],[2.4813 2.4813 2.4818 2.4813 2.4807 2.4813 2.4807 2.4813 2.4818 2.4813],[2.5727 2.5727 2.5727 2.5722 2.5727 2.5727 2.5727 2.5727 2.5722 2.5727],[2.6662 2.6662 2.6662 2.6662 2.6662 2.6662 2.6662 2.6667 2.6662 2.6657],[2.6745 2.6735 2.674  2.674  2.6735 2.674  2.674  2.6745 2.674  2.6735],[2.6735 2.674  2.6735 2.674  2.6735 2.6735 2.6735 2.6735 2.674  2.674 ]
|[-0.00098 -0.00098 -0.00087 -0.00093 -0.00098 -0.00082 -0.00093 -0.00098
 -0.00093 -0.00082]|,|[-0.00093 -0.00093 -0.00093 -0.00087 -0.00098 -0.00103 -0.00082 -0.00093
 -0.00093 -0.00098]|,|[-0.00098 -0.00093 -0.00093 -0.00098 -0.00087 -0.00103 -0.00093 -0.00093
 -0.00087 -0.00093]|,|[-0.00093 -0.00098 -0.00087 -0.00087 -0.00093 -0.00093 -0.00093 -0.00093
 -0.00093 -0.00098]|,|[-0.00093 -0.00098 -0.00087 -0.00093 -0.00093 -0.00103 -0.00087 -0.00093
 -0.00103 -0.00098]|,|[-0.00093 -0.00093 -0.00098 -0.00103 -0.00082 -0.00087 -0.00098 -0.00087
 -0.00098 -0.00098]|,|[-0.00087 -0.00093 -0.00098 -0.00087 -0.00098 -0.00093 -0.00087 -0.00093
 -0.00093 -0.00082]|,|[-0.00087 -0.00093 -0.00098 -0.00087 -0.00098 -0.00098 -0.00087 -0.00098
 -0.00098 -0.00082]|,|[-0.00093 -0.00093 -0.00103 -0.00098 -0.00124 -0.00093 -0.00082 -0.00098
 -0.00087 -0.00087]|,|[-0.00093 -0.00093 -0.00093 -0.00087 -0.00093 -0.00087 -0.00093 -0.00082
 -0.00082 -0.00098]|,|[-0.00082 -0.00087 -0.00087 -0.00077 -0.00098 -0.00087 -0.00093 -0.00093
 -0.00098 -0.00087]|,|[-0.00082 -0.00082 -0.00082 -0.00077 -0.00093 -0.00087 -0.00087 -0.00077
 -0.00093 -0.00093]|,|[-0.00082 -0.00087 -0.00082 -0.00082 -0.00082 -0.00077 -0.00077 -0.00082
 -0.00082 -0.00093]|,|[-0.00082 -0.00077 -0.00072 -0.00082 -0.00077 -0.00077 -0.00077 -0.00072
 -0.00077 -0.00072]|,|[-0.00067 -0.00062 -0.00067 -0.00072 -0.00062 -0.00072 -0.00067 -0.00067
 -0.00077 -0.00062]|,|[-0.00051 -0.00051 -0.00046 -0.00062 -0.00051 -0.00046 -0.00041 -0.00051
 -0.00051 -0.00051]|,|[-0.00026 -0.00021 -0.00026 -0.00026 -0.00026 -0.00026 -0.00021 -0.00021
 -0.00026 -0.00036]|,|[1.0e-04 1.5e-04 0.0e+00 1.0e-04 1.0e-04 0.0e+00 1.5e-04 5.0e-05 1.5e-04
 1.5e-04]|,|[0.00051 0.00062 0.00067 0.00057 0.00062 0.00062 0.00051 0.00062 0.00062
 0.00062]|,|[0.00118 0.00124 0.00118 0.00129 0.00134 0.00124 0.00134 0.00129 0.00134
 0.00129]|,|[0.00237 0.00232 0.00226 0.00226 0.00226 0.00221 0.00232 0.00232 0.00216
 0.00221]|,|[0.00355 0.0036  0.00345 0.00355 0.0036  0.00345 0.00355 0.00355 0.0035
 0.00345]|,|[0.00515 0.00504 0.00515 0.0051  0.00499 0.0051  0.0051  0.0052  0.00504
 0.00504]|,|[0.00721 0.00721 0.00715 0.00715 0.00715 0.00731 0.00731 0.00726 0.00715
 0.0071 ]|,|[0.00983 0.00983 0.00988 0.00998 0.00988 0.00983 0.00988 0.00978 0.00983
