[0.0016 0.0016 0.0016 0.0016 0.0016 0.001  0.0016 0.0016 0.0016 0.0021],[0.1013 0.1008 0.1013 0.1019 0.1008 0.1013 0.1019 0.1008 0.1008 0.1019],[0.2006 0.2006 0.2006 0.2006 0.2001 0.2011 0.2001 0.2001 0.2006 0.2006],[0.2983 0.2983 0.2983 0.2988 0.2983 0.2983 0.2983 0.2978 0.2983 0.2983],[0.397  0.3965 0.3965 0.397  0.3965 0.397  0.397  0.397  0.397  0.3965],[0.4973 0.4968 0.4978 0.4973 0.4978 0.4978 0.4973 0.4973 0.4968 0.4973],[0.5981 0.5981 0.5981 0.5976 0.5981 0.5981 0.5976 0.5981 0.5981 0.5981],[0.6974 0.6979 0.6974 0.6974 0.6974 0.6968 0.6974 0.6974 0.6974 0.6968],[0.7977 0.7982 0.7977 0.7977 0.7982 0.7971 0.7977 0.7982 0.7977 0.7971],[0.898  0.8974 0.8974 0.8974 0.8974 0.8974 0.8969 0.8974 0.8974 0.8974],[0.9967 0.9962 0.9972 0.9967 0.9972 0.9972 0.9972 0.9967 0.9972 0.9967],[1.0959 1.0959 1.0959 1.0959 1.0965 1.0965 1.0959 1.0965 1.0954 1.0959],[1.1978 1.1978 1.1978 1.1973 1.1978 1.1973 1.1978 1.1973 1.1973 1.1973],[1.2965 1.2965 1.2965 1.2965 1.2965 1.2965 1.2965 1.297  1.2965 1.2965],[1.3911 1.3916 1.3916 1.3916 1.3916 1.3916 1.3911 1.3921 1.3916 1.3916],[1.4929 1.4929 1.4929 1.4924 1.4929 1.4929 1.4929 1.4924 1.4924 1.4929],[1.5927 1.5927 1.5922 1.5927 1.5922 1.5927 1.5927 1.5927 1.5927 1.5927],[1.693  1.693  1.6925 1.6925 1.6935 1.693  1.6935 1.693  1.693  1.693 ],[1.7912 1.7917 1.7912 1.7912 1.7912 1.7907 1.7912 1.7907 1.7912 1.7907],[1.8905 1.8899 1.8899 1.8905 1.8899 1.8905 1.8899 1.8905 1.8905 1.8905],[1.9939 1.9944 1.9939 1.9949 1.9944 1.9949 1.9944 1.9944 1.9949 1.9944],[2.0911 2.0905 2.0911 2.0911 2.0905 2.0911 2.0905 2.0905 2.0911 2.0911],[2.1872 2.1872 2.1877 2.1877 2.1872 2.1872 2.1877 2.1877 2.1877 2.1877],[2.2843 2.2838 2.2849 2.2849 2.2843 2.2849 2.2849 2.2854 2.2849 2.2849],[2.3794 2.3789 2.3789 2.3794 2.3794 2.3789 2.3784 2.3789 2.3789 2.3789],[2.4729 2.4724 2.4729 2.4729 2.4724 2.4724 2.4729 2.4729 2.4724 2.4729],[2.5199 2.5199 2.5199 2.5204 2.5204 2.5204 2.5199 2.5199 2.5204 2.5204],[2.5199 2.5194 2.5194 2.5194 2.5189 2.5189 2.5194 2.5199 2.5194 2.5194],[2.5194 2.5189 2.5189 2.5189 2.5189 2.5194 2.5194 2.5189 2.5189 2.5189],[2.5184 2.5178 2.5184 2.5184 2.5184 2.5178 2.5184 2.5184 2.5189 2.5184]
|[-0.00082 -0.00087 -0.00087 -0.00093 -0.00082 -0.00108 -0.00082 -0.00087
 -0.00093 -0.00087]|,|[-0.00087 -0.00098 -0.00098 -0.00087 -0.00108 -0.00093 -0.00082 -0.00093
 -0.00098 -0.00093]|,|[-0.00098 -0.00087 -0.00098 -0.00098 -0.00087 -0.00087 -0.00108 -0.00087
 -0.00093 -0.00098]|,|[-0.00087 -0.00098 -0.00098 -0.00087 -0.00098 -0.00087 -0.00093 -0.00103
 -0.00098 -0.00093]|,|[-0.00087 -0.00098 -0.00087 -0.00087 -0.00098 -0.00098 -0.00093 -0.00098
 -0.00093 -0.00093]|,|[-0.00087 -0.00093 -0.00082 -0.00087 -0.00093 -0.00087 -0.00093 -0.00103
 -0.00082 -0.00093]|,|[-0.00093 -0.00087 -0.00082 -0.00082 -0.00087 -0.00098 -0.00087 -0.00093
 -0.00098 -0.00093]|,|[-0.00087 -0.00077 -0.00093 -0.00093 -0.00087 -0.00093 -0.00087 -0.00124
 -0.00093 -0.00093]|,|[-0.00087 -0.00082 -0.00098 -0.00087 -0.00098 -0.00103 -0.00082 -0.00093
 -0.00113 -0.00082]|,|[-0.00082 -0.00082 -0.00093 -0.00087 -0.00098 -0.00093 -0.00082 -0.00093
 -0.00087 -0.00082]|,|[-0.00093 -0.00087 -0.00098 -0.00082 -0.00087 -0.00093 -0.00093 -0.00087
 -0.00093 -0.00087]|,|[-0.00087 -0.00087 -0.00093 -0.00077 -0.00082 -0.00082 -0.00077 -0.00082
 -0.00082 -0.00087]|,|[-0.00082 -0.00077 -0.00082 -0.00072 -0.00077 -0.00072 -0.00082 -0.00072
 -0.00082 -0.00082]|,|[-0.00062 -0.00072 -0.00072 -0.00067 -0.00067 -0.00072 -0.00067 -0.00072
 -0.00067 -0.00062]|,|[-0.00051 -0.00041 -0.00051 -0.00051 -0.00046 -0.00046 -0.00051 -0.00051
 -0.00046 -0.00051]|,|[-0.00026 -0.00031 -0.00021 -0.00026 -0.00036 -0.00031 -0.00021 -0.00036
 -0.00015 -0.00026]|,|[0.0e+00 5.0e-05 0.0e+00 1.5e-04 1.0e-04 5.0e-05 1.5e-04 5.0e-05 5.0e-05
 5.0e-05]|,|[0.00057 0.00062 0.00062 0.00051 0.00062 0.00067 0.00057 0.00057 0.00072
 0.00051]|,|[0.00134 0.00129 0.00139 0.00134 0.00134 0.00134 0.00124 0.00134 0.00124
 0.00129]|,|[0.00221 0.00196 0.00237 0.00226 0.00226 0.00237 0.00226 0.00226 0.00237
 0.00237]|,|[0.00371 0.00371 0.00391 0.00371 0.00381 0.00391 0.00371 0.00376 0.00381
 0.00381]|,|[0.00561 0.00566 0.00556 0.00561 0.00566 0.00561 0.00551 0.00551 0.00551
 0.00556]|,|[0.00793 0.00787 0.00803 0.00787 0.00798 0.00793 0.00793 0.00793 0.00798
 0.00793]|,|[0.01086 0.01091 0.01112 0.01101 0.01096 0.01096 0.01107 0.01096 0.01101
 0.01107]|,|[0.01482 0.01477 0.01477 0.01487 0.01482 0.01492 0.01482 0.01477 0.01487
 0.01477]|,|[0.01966 0.01961 0.01966 0.01966 0.01966 0.01961 0.01951 0.01956 0.01956
