[0.0016 0.0016 0.0016 0.001  0.001  0.0016 0.001  0.0021 0.0016 0.0016],[0.1008 0.1013 0.1013 0.1013 0.1013 0.1019 0.1008 0.1008 0.1019 0.1013],[0.2001 0.2006 0.2006 0.2001 0.2006 0.2006 0.2011 0.2001 0.2001 0.2006],[0.2983 0.2983 0.2983 0.2983 0.2983 0.2983 0.2978 0.2978 0.2978 0.2978],[0.397  0.3965 0.397  0.3965 0.397  0.3965 0.397  0.3965 0.397  0.3965],[0.4973 0.4973 0.4973 0.4973 0.4978 0.4973 0.4973 0.4978 0.4978 0.4978],[0.5981 0.5981 0.5981 0.5976 0.5981 0.5976 0.5981 0.5986 0.5981 0.5976],[0.6974 0.6979 0.6974 0.6974 0.6974 0.6974 0.6968 0.6974 0.6968 0.6974],[0.7977 0.7977 0.7977 0.7982 0.7977 0.7982 0.7971 0.7977 0.7977 0.7977],[0.898  0.8974 0.8969 0.8974 0.8974 0.8974 0.898  0.8974 0.8974 0.8974],[0.9967 0.9967 0.9962 0.9967 0.9967 0.9962 0.9962 0.9972 0.9972 0.9967],[1.0959 1.0959 1.0959 1.0965 1.0959 1.0959 1.0959 1.0965 1.0959 1.0959],[1.1978 1.1973 1.1978 1.1973 1.1973 1.1978 1.1973 1.1978 1.1978 1.1978],[1.2965 1.297  1.2965 1.2965 1.2965 1.2965 1.297  1.2965 1.2965 1.2965],[1.3916 1.3916 1.3916 1.3916 1.3916 1.3916 1.3916 1.3911 1.3916 1.3916],[1.4924 1.4935 1.4929 1.4929 1.4929 1.4929 1.4935 1.4929 1.4929 1.4924],[1.5927 1.5927 1.5927 1.5927 1.5927 1.5927 1.5927 1.5927 1.5927 1.5927],[1.693  1.6935 1.693  1.693  1.6935 1.693  1.6935 1.693  1.693  1.693 ],[1.7912 1.7912 1.7917 1.7917 1.7917 1.7912 1.7912 1.7912 1.7917 1.7917],[1.891  1.891  1.8905 1.891  1.891  1.891  1.891  1.8915 1.891  1.8905],[1.9949 1.9949 1.9949 1.9949 1.9955 1.9949 1.9955 1.9949 1.9949 1.9955],[2.0921 2.0921 2.0921 2.0921 2.0916 2.0916 2.0916 2.0921 2.0926 2.0916],[2.1893 2.1887 2.1887 2.1893 2.1887 2.1893 2.1893 2.1893 2.1887 2.1893],[2.2864 2.2864 2.2864 2.2864 2.2864 2.2864 2.2864 2.2869 2.2869 2.2864],[2.382  2.3815 2.3815 2.3815 2.3815 2.3815 2.3815 2.382  2.382  2.382 ],[2.476  2.4755 2.4766 2.4755 2.476  2.476  2.476  2.476  2.476  2.4755],[2.5659 2.5654 2.5659 2.5659 2.5664 2.5654 2.5659 2.5659 2.5664 2.5654],[2.5695 2.5695 2.569  2.5695 2.5695 2.5695 2.5695 2.5701 2.5695 2.5701],[2.5685 2.5685 2.569  2.569  2.5685 2.5685 2.569  2.569  2.5685 2.5685],[2.568  2.568  2.569  2.568  2.5685 2.568  2.5675 2.5675 2.5675 2.5685]
|[-0.00103 -0.00124 -0.00093 -0.00093 -0.00093 -0.00093 -0.00093 -0.00093
 -0.00087 -0.00093]|,|[-0.00103 -0.00098 -0.00098 -0.00087 -0.00098 -0.00093 -0.00093 -0.00093
 -0.00098 -0.00103]|,|[-0.00098 -0.00093 -0.00087 -0.00087 -0.00093 -0.00103 -0.00082 -0.00098
 -0.00087 -0.00108]|,|[-0.00087 -0.00087 -0.00103 -0.00093 -0.00087 -0.00087 -0.00087 -0.00093
 -0.00098 -0.00087]|,|[-0.00082 -0.00098 -0.00093 -0.00093 -0.00093 -0.00087 -0.00087 -0.00093
 -0.00087 -0.00093]|,|[-0.00093 -0.00093 -0.00082 -0.00093 -0.00087 -0.00093 -0.00077 -0.00082
 -0.00098 -0.00087]|,|[-0.00098 -0.00077 -0.00093 -0.00082 -0.00082 -0.00093 -0.00082 -0.00087
 -0.00082 -0.00098]|,|[-0.00093 -0.00087 -0.00103 -0.00087 -0.00093 -0.00103 -0.00082 -0.00098
 -0.00093 -0.00093]|,|[-0.00087 -0.00077 -0.00093 -0.00098 -0.00087 -0.00087 -0.00093 -0.00087
 -0.00087 -0.00093]|,|[-0.00082 -0.00087 -0.00093 -0.00103 -0.00093 -0.00093 -0.00087 -0.00082
 -0.00087 -0.00077]|,|[-0.00087 -0.00093 -0.00082 -0.00093 -0.00077 -0.00087 -0.00087 -0.00087
 -0.00093 -0.00087]|,|[-0.00072 -0.00087 -0.00093 -0.00077 -0.00108 -0.00082 -0.00077 -0.00077
 -0.00072 -0.00077]|,|[-0.00062 -0.00072 -0.00087 -0.00067 -0.00077 -0.00072 -0.00072 -0.00077
 -0.00077 -0.00072]|,|[-0.00062 -0.00067 -0.00062 -0.00067 -0.00072 -0.00062 -0.00072 -0.00077
 -0.00067 -0.00062]|,|[-0.00062 -0.00062 -0.00051 -0.00051 -0.00057 -0.00057 -0.00041 -0.00062
 -0.00062 -0.00051]|,|[-0.00036 -0.00031 -0.00036 -0.00036 -0.00031 -0.00031 -0.00036 -0.00026
 -0.00036 -0.00046]|,|[-5.e-05  0.e+00 -5.e-05  0.e+00 -1.e-04  0.e+00 -1.e-04 -1.e-04 -1.e-04
  0.e+00]|,|[0.00046 0.00046 0.00036 0.00046 0.00046 0.00051 0.00046 0.00046 0.00057
 0.00046]|,|[0.00113 0.00108 0.00103 0.00108 0.00098 0.00108 0.00113 0.00103 0.00103
 0.00113]|,|[0.00201 0.0019  0.00185 0.00201 0.0019  0.0018  0.00211 0.00201 0.0019
 0.00185]|,|[0.00319 0.00319 0.00314 0.00329 0.00309 0.00319 0.00319 0.00319 0.00324
 0.00324]|,|[0.00479 0.00479 0.00479 0.00484 0.00473 0.00479 0.00484 0.00473 0.00479
 0.00479]|,|[0.00669 0.00695 0.0069  0.00679 0.0069  0.0069  0.00684 0.0069  0.00695
 0.00695]|,|[0.00962 0.00952 0.00957 0.00957 0.00962 0.00957 0.00957 0.00957 0.00957
 0.00952]|,|[0.01302 0.01302 0.01287 0.01297 0.01297 0.01292 0.01302 0.01292 0.01297
