[0.001  0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016],[0.1019 0.1013 0.1013 0.1019 0.1013 0.1013 0.1019 0.1013 0.1013 0.1008],[0.2006 0.2006 0.2001 0.2006 0.2006 0.2006 0.2006 0.2006 0.2001 0.2006],[0.2983 0.2983 0.2983 0.2978 0.2978 0.2983 0.2983 0.2988 0.2983 0.2983],[0.397  0.3965 0.3965 0.3965 0.397  0.397  0.397  0.397  0.397  0.397 ],[0.4978 0.4978 0.4973 0.4973 0.4973 0.4973 0.4978 0.4978 0.4978 0.4978],[0.5976 0.5976 0.5976 0.5981 0.5981 0.5981 0.5986 0.5981 0.5981 0.5981],[0.6974 0.6974 0.6974 0.6974 0.6979 0.6974 0.6974 0.6968 0.6968 0.6974],[0.7977 0.7977 0.7982 0.7982 0.7977 0.7982 0.7982 0.7982 0.7977 0.7977],[0.8974 0.898  0.898  0.8969 0.8974 0.898  0.898  0.8974 0.8969 0.898 ],[0.9967 0.9972 0.9972 0.9967 0.9972 0.9967 0.9962 0.9967 0.9967 0.9967],[1.0959 1.0959 1.0965 1.0965 1.0959 1.0965 1.0959 1.0959 1.0965 1.0959],[1.1978 1.1973 1.1978 1.1978 1.1978 1.1978 1.1978 1.1973 1.1978 1.1978],[1.297  1.2965 1.297  1.297  1.297  1.297  1.2965 1.297  1.2965 1.2965],[1.3911 1.3916 1.3921 1.3911 1.3916 1.3911 1.3916 1.3911 1.3916 1.3921],[1.4935 1.4929 1.4929 1.4935 1.4929 1.4935 1.4935 1.4929 1.4929 1.4929],[1.5927 1.5927 1.5932 1.5932 1.5927 1.5932 1.5932 1.5932 1.5932 1.5932],[1.6935 1.6935 1.6935 1.6935 1.6935 1.6935 1.693  1.6935 1.6935 1.6935],[1.7917 1.7923 1.7917 1.7923 1.7923 1.7923 1.7917 1.7917 1.7917 1.7917],[1.8915 1.8915 1.8915 1.8915 1.8915 1.8915 1.8915 1.891  1.8915 1.8915],[1.9965 1.996  1.996  1.996  1.996  1.996  1.996  1.9965 1.996  1.996 ],[2.0931 2.0931 2.0931 2.0931 2.0931 2.0931 2.0931 2.0931 2.0931 2.0926],[2.1908 2.1903 2.1903 2.1903 2.1903 2.1903 2.1903 2.1908 2.1903 2.1903],[2.2885 2.289  2.2885 2.289  2.289  2.2885 2.2885 2.2885 2.2885 2.288 ],[2.3846 2.3841 2.3841 2.3846 2.3846 2.3846 2.3846 2.3841 2.3841 2.3841],[2.4797 2.4792 2.4797 2.4792 2.4797 2.4792 2.4792 2.4797 2.4792 2.4792],[2.5701 2.5701 2.5706 2.5701 2.5701 2.5706 2.5701 2.5701 2.5701 2.5701],[2.6354 2.6359 2.6348 2.6354 2.6348 2.6348 2.6354 2.6354 2.6354 2.6343],[2.6338 2.6343 2.6333 2.6343 2.6333 2.6343 2.6338 2.6343 2.6338 2.6338],[2.6333 2.6333 2.6328 2.6338 2.6328 2.6328 2.6328 2.6333 2.6333 2.6333]
|[-0.00098 -0.00067 -0.00093 -0.00098 -0.00098 -0.00103 -0.00098 -0.00087
 -0.00082 -0.00098]|,|[-0.00093 -0.00098 -0.00108 -0.00093 -0.00103 -0.00098 -0.00093 -0.00103
 -0.00103 -0.00093]|,|[-0.00103 -0.00103 -0.00087 -0.00098 -0.00098 -0.00098 -0.00098 -0.00103
 -0.00093 -0.00087]|,|[-0.00103 -0.00087 -0.00098 -0.00098 -0.00093 -0.00098 -0.00103 -0.00087
 -0.00093 -0.00103]|,|[-0.00098 -0.00093 -0.00098 -0.00093 -0.00098 -0.00093 -0.00098 -0.00093
 -0.00098 -0.00103]|,|[-0.00093 -0.00098 -0.00098 -0.00087 -0.00103 -0.00098 -0.00098 -0.00087
 -0.00098 -0.00098]|,|[-0.00093 -0.00098 -0.00108 -0.00098 -0.00103 -0.00093 -0.00093 -0.00098
 -0.00108 -0.00098]|,|[-0.00093 -0.00098 -0.00098 -0.00093 -0.00093 -0.00098 -0.00098 -0.00093
 -0.00098 -0.00098]|,|[-0.00093 -0.00093 -0.00093 -0.00113 -0.00098 -0.00093 -0.00093 -0.00093
 -0.00093 -0.00093]|,|[-0.00098 -0.00098 -0.00098 -0.00093 -0.00087 -0.00093 -0.00093 -0.00093
 -0.00103 -0.00093]|,|[-0.00087 -0.00093 -0.00098 -0.00087 -0.00082 -0.00093 -0.00077 -0.00093
 -0.00082 -0.00087]|,|[-0.00087 -0.00093 -0.00082 -0.00098 -0.00087 -0.00082 -0.00087 -0.00098
 -0.00087 -0.00087]|,|[-0.00087 -0.00087 -0.00072 -0.00082 -0.00077 -0.00077 -0.00082 -0.00082
 -0.00087 -0.00077]|,|[-0.00077 -0.00082 -0.00072 -0.00072 -0.00077 -0.00072 -0.00077 -0.00072
 -0.00077 -0.00087]|,|[-0.00062 -0.00062 -0.00057 -0.00057 -0.00067 -0.00057 -0.00062 -0.00067
 -0.00072 -0.00067]|,|[-0.00046 -0.00041 -0.00041 -0.00046 -0.00041 -0.00041 -0.00046 -0.00051
 -0.00036 -0.00041]|,|[-0.0001  -0.00021 -0.0001  -0.00021 -0.00021 -0.00021 -0.00021 -0.0001
 -0.00021 -0.00021]|,|[0.0001  0.00026 0.00021 0.00021 0.00026 0.00026 0.00015 0.00021 0.00015
 0.00026]|,|[0.00082 0.00072 0.00072 0.00072 0.00077 0.00077 0.00072 0.00087 0.00082
 0.00067]|,|[0.00144 0.00149 0.00154 0.00149 0.00149 0.00134 0.00144 0.00144 0.00154
 0.00149]|,|[0.00257 0.00268 0.00252 0.00257 0.00247 0.00252 0.00257 0.00247 0.00252
 0.00262]|,|[0.00396 0.00391 0.00381 0.00401 0.00381 0.00371 0.00401 0.00391 0.00381
 0.00396]|,|[0.00566 0.00566 0.00566 0.00561 0.00561 0.00561 0.00566 0.00561 0.00561
 0.00571]|,|[0.00798 0.00777 0.00798 0.00798 0.00787 0.00803 0.00793 0.00787 0.00787
 0.00798]|,|[0.01081 0.01081 0.01086 0.01091 0.01086 0.01091 0.01096 0.0107  0.01086
 0.01091]|,|[0.01462 0.01451 0.01451 0.01446 0.01441 0.01441 0.01456 0.01451 0.01446
