No	Time	T1/T2	Value	Unit	Judge
1244	2018/03/19_14:05:47	T1	80.1	K-T	Fail
1245	2018/03/19_14:05:48	T1	80.1	K-T	Fail
1246	2018/03/19_14:05:49	T1	80.1	K-T	Fail
1247	2018/03/19_14:05:51	T1	80.0	K-T	Fail
1248	2018/03/19_14:05:52	T1	80.1	K-T	Fail
1249	2018/03/19_14:05:53	T1	80.0	K-T	Fail
1250	2018/03/19_14:05:54	T1	80.2	K-T	Fail
1251	2018/03/19_14:05:55	T1	80.2	K-T	Fail
1252	2018/03/19_14:05:56	T1	80.1	K-T	Fail
1253	2018/03/19_14:05:57	T1	80.1	K-T	Fail
1254	2018/03/19_14:05:58	T1	80.1	K-T	Fail
1255	2018/03/19_14:05:59	T1	80.1	K-T	Fail
1256	2018/03/19_14:06:00	T1	80.0	K-T	Fail
1257	2018/03/19_14:06:01	T1	80.1	K-T	Fail
1258	2018/03/19_14:06:02	T1	80.2	K-T	Fail
1259	2018/03/19_14:06:03	T1	80.2	K-T	Fail
1260	2018/03/19_14:06:04	T1	80.2	K-T	Fail
1261	2018/03/19_14:06:05	T1	80.2	K-T	Fail
1262	2018/03/19_14:06:06	T1	80.2	K-T	Fail
1263	2018/03/19_14:06:07	T1	80.2	K-T	Fail
1264	2018/03/19_14:06:08	T1	80.2	K-T	Fail
1265	2018/03/19_14:06:09	T1	80.2	K-T	Fail
1266	2018/03/19_14:06:10	T1	80.2	K-T	Fail
1267	2018/03/19_14:06:11	T1	80.2	K-T	Fail
1268	2018/03/19_14:06:12	T1	80.3	K-T	Fail
1269	2018/03/19_14:06:13	T1	80.2	K-T	Fail
1270	2018/03/19_14:06:14	T1	80.2	K-T	Fail
1271	2018/03/19_14:06:15	T1	80.2	K-T	Fail
1272	2018/03/19_14:06:16	T1	80.2	K-T	Fail
1273	2018/03/19_14:06:17	T1	80.2	K-T	Fail
1274	2018/03/19_14:06:18	T1	80.3	K-T	Fail
1275	2018/03/19_14:06:19	T1	80.3	K-T	Fail
1276	2018/03/19_14:06:19	T1	80.3	K-T	Fail
1277	2018/03/19_14:06:20	T1	80.2	K-T	Fail
1278	2018/03/19_14:06:21	T1	80.2	K-T	Fail
1279	2018/03/19_14:06:22	T1	80.4	K-T	Fail
1280	2018/03/19_14:06:23	T1	80.2	K-T	Fail
1281	2018/03/19_14:06:24	T1	80.2	K-T	Fail
1282	2018/03/19_14:06:25	T1	80.2	K-T	Fail
1283	2018/03/19_14:06:26	T1	80.2	K-T	Fail
1284	2018/03/19_14:06:27	T1	80.2	K-T	Fail
1285	2018/03/19_14:06:28	T1	80.2	K-T	Fail
1286	2018/03/19_14:06:29	T1	80.2	K-T	Fail
1287	2018/03/19_14:06:30	T1	80.2	K-T	Fail
1288	2018/03/19_14:06:31	T1	80.3	K-T	Fail
1289	2018/03/19_14:06:32	T1	80.3	K-T	Fail
1290	2018/03/19_14:06:33	T1	80.2	K-T	Fail
1291	2018/03/19_14:06:34	T1	80.2	K-T	Fail
1292	2018/03/19_14:06:35	T1	80.2	K-T	Fail
1293	2018/03/19_14:06:36	T1	80.2	K-T	Fail
1294	2018/03/19_14:06:37	T1	80.3	K-T	Fail
1295	2018/03/19_14:06:38	T1	80.3	K-T	Fail
1296	2018/03/19_14:06:40	T1	80.2	K-T	Fail
1297	2018/03/19_14:06:41	T1	80.2	K-T	Fail
1298	2018/03/19_14:06:42	T1	80.3	K-T	Fail
1299	2018/03/19_14:06:43	T1	80.2	K-T	Fail
1300	2018/03/19_14:06:44	T1	80.2	K-T	Fail
1301	2018/03/19_14:06:45	T1	80.2	K-T	Fail
1302	2018/03/19_14:06:46	T1	80.2	K-T	Fail
1303	2018/03/19_14:06:47	T1	80.2	K-T	Fail
1304	2018/03/19_14:06:48	T1	80.2	K-T	Fail
1305	2018/03/19_14:06:49	T1	80.2	K-T	Fail
1306	2018/03/19_14:06:50	T1	80.2	K-T	Fail
1307	2018/03/19_14:06:51	T1	80.2	K-T	Fail
1308	2018/03/19_14:06:52	T1	80.2	K-T	Fail
1309	2018/03/19_14:06:53	T1	80.2	K-T	Fail
1310	2018/03/19_14:06:54	T1	80.2	K-T	Fail
1311	2018/03/19_14:06:55	T1	80.2	K-T	Fail
1312	2018/03/19_14:06:56	T1	80.2	K-T	Fail
1313	2018/03/19_14:06:57	T1	80.2	K-T	Fail
1314	2018/03/19_14:06:58	T1	80.2	K-T	Fail
1315	2018/03/19_14:06:59	T1	80.2	K-T	Fail
1316	2018/03/19_14:07:00	T1	80.2	K-T	Fail
1317	2018/03/19_14:07:01	T1	80.2	K-T	Fail
1318	2018/03/19_14:07:02	T1	80.2	K-T	Fail
1319	2018/03/19_14:07:03	T1	80.2	K-T	Fail
1320	2018/03/19_14:07:04	T1	80.2	K-T	Fail
1321	2018/03/19_14:07:05	T1	80.2	K-T	Fail
1322	2018/03/19_14:07:06	T1	80.2	K-T	Fail
1323	2018/03/19_14:07:07	T1	80.2	K-T	Fail
1324	2018/03/19_14:07:08	T1	80.2	K-T	Fail
1325	2018/03/19_14:07:09	T1	80.2	K-T	Fail
1326	2018/03/19_14:07:09	T1	80.2	K-T	Fail
1327	2018/03/19_14:07:10	T1	80.2	K-T	Fail
1328	2018/03/19_14:07:11	T1	80.2	K-T	Fail
1329	2018/03/19_14:07:12	T1	80.2	K-T	Fail
1330	2018/03/19_14:07:13	T1	80.2	K-T	Fail
1331	2018/03/19_14:07:14	T1	80.2	K-T	Fail
1332	2018/03/19_14:07:15	T1	80.2	K-T	Fail
1333	2018/03/19_14:07:16	T1	80.2	K-T	Fail
1334	2018/03/19_14:07:17	T1	80.2	K-T	Fail
1335	2018/03/19_14:07:18	T1	80.2	K-T	Fail
1336	2018/03/19_14:07:19	T1	80.2	K-T	Fail
1337	2018/03/19_14:07:20	T1	80.2	K-T	Fail
1338	2018/03/19_14:07:21	T1	80.2	K-T	Fail
1339	2018/03/19_14:07:22	T1	80.2	K-T	Fail
1340	2018/03/19_14:07:23	T1	80.2	K-T	Fail
1341	2018/03/19_14:07:24	T1	80.2	K-T	Fail
1342	2018/03/19_14:07:25	T1	80.2	K-T	Fail
1343	2018/03/19_14:07:26	T1	80.2	K-T	Fail
1344	2018/03/19_14:07:27	T1	80.2	K-T	Fail
1345	2018/03/19_14:07:28	T1	80.2	K-T	Fail
1346	2018/03/19_14:07:29	T1	80.2	K-T	Fail
1347	2018/03/19_14:07:31	T1	80.2	K-T	Fail
1348	2018/03/19_14:07:32	T1	80.2	K-T	Fail
1349	2018/03/19_14:07:33	T1	80.2	K-T	Fail
1350	2018/03/19_14:07:34	T1	80.2	K-T	Fail
1351	2018/03/19_14:07:35	T1	80.1	K-T	Fail
1352	2018/03/19_14:07:36	T1	80.2	K-T	Fail
1353	2018/03/19_14:07:37	T1	80.2	K-T	Fail
1354	2018/03/19_14:07:38	T1	80.2	K-T	Fail
1355	2018/03/19_14:07:39	T1	80.2	K-T	Fail
1356	2018/03/19_14:07:40	T1	80.2	K-T	Fail
1357	2018/03/19_14:07:41	T1	80.2	K-T	Fail
1358	2018/03/19_14:07:42	T1	80.1	K-T	Fail
1359	2018/03/19_14:07:43	T1	80.2	K-T	Fail
1360	2018/03/19_14:07:44	T1	80.2	K-T	Fail
1361	2018/03/19_14:07:45	T1	80.2	K-T	Fail
1362	2018/03/19_14:07:46	T1	80.2	K-T	Fail
1363	2018/03/19_14:07:47	T1	80.2	K-T	Fail
1364	2018/03/19_14:07:48	T1	80.2	K-T	Fail
1365	2018/03/19_14:07:49	T1	80.2	K-T	Fail
1366	2018/03/19_14:07:50	T1	80.1	K-T	Fail
1367	2018/03/19_14:07:51	T1	80.2	K-T	Fail
1368	2018/03/19_14:07:52	T1	80.2	K-T	Fail
1369	2018/03/19_14:07:53	T1	80.2	K-T	Fail
1370	2018/03/19_14:07:54	T1	80.1	K-T	Fail
1371	2018/03/19_14:07:55	T1	80.2	K-T	Fail
1372	2018/03/19_14:07:56	T1	80.2	K-T	Fail
1373	2018/03/19_14:07:57	T1	80.2	K-T	Fail
1374	2018/03/19_14:07:57	T1	80.2	K-T	Fail
1375	2018/03/19_14:07:59	T1	80.2	K-T	Fail
1376	2018/03/19_14:07:59	T1	80.2	K-T	Fail
1377	2018/03/19_14:08:00	T1	80.2	K-T	Fail
1378	2018/03/19_14:08:01	T1	80.2	K-T	Fail
1379	2018/03/19_14:08:02	T1	80.2	K-T	Fail
1380	2018/03/19_14:08:03	T1	80.2	K-T	Fail
1381	2018/03/19_14:08:04	T1	80.2	K-T	Fail
1382	2018/03/19_14:08:05	T1	80.2	K-T	Fail
1383	2018/03/19_14:08:06	T1	80.1	K-T	Fail
1384	2018/03/19_14:08:07	T1	80.2	K-T	Fail
1385	2018/03/19_14:08:08	T1	80.2	K-T	Fail
1386	2018/03/19_14:08:09	T1	80.2	K-T	Fail
1387	2018/03/19_14:08:10	T1	80.1	K-T	Fail
1388	2018/03/19_14:08:11	T1	80.1	K-T	Fail
1389	2018/03/19_14:08:12	T1	80.2	K-T	Fail
1390	2018/03/19_14:08:13	T1	80.2	K-T	Fail
1391	2018/03/19_14:08:14	T1	80.2	K-T	Fail
1392	2018/03/19_14:08:15	T1	80.2	K-T	Fail
1393	2018/03/19_14:08:16	T1	80.2	K-T	Fail
1394	2018/03/19_14:08:17	T1	80.2	K-T	Fail
1395	2018/03/19_14:08:18	T1	80.2	K-T	Fail
1396	2018/03/19_14:08:19	T1	80.2	K-T	Fail
1397	2018/03/19_14:08:20	T1	80.2	K-T	Fail
1398	2018/03/19_14:08:22	T1	80.2	K-T	Fail
1399	2018/03/19_14:08:23	T1	80.2	K-T	Fail
1400	2018/03/19_14:08:24	T1	80.2	K-T	Fail
1401	2018/03/19_14:08:25	T1	80.2	K-T	Fail
1402	2018/03/19_14:08:26	T1	80.2	K-T	Fail
1403	2018/03/19_14:08:27	T1	80.2	K-T	Fail
1404	2018/03/19_14:08:28	T1	80.2	K-T	Fail
1405	2018/03/19_14:08:29	T1	80.2	K-T	Fail
1406	2018/03/19_14:08:30	T1	80.1	K-T	Fail
1407	2018/03/19_14:08:31	T1	80.2	K-T	Fail
1408	2018/03/19_14:08:32	T1	80.2	K-T	Fail
1409	2018/03/19_14:08:33	T1	80.2	K-T	Fail
1410	2018/03/19_14:08:34	T1	80.2	K-T	Fail
1411	2018/03/19_14:08:35	T1	80.2	K-T	Fail
1412	2018/03/19_14:08:36	T1	80.1	K-T	Fail
1413	2018/03/19_14:08:37	T1	80.2	K-T	Fail
1414	2018/03/19_14:08:38	T1	80.2	K-T	Fail
1415	2018/03/19_14:08:39	T1	80.2	K-T	Fail
1416	2018/03/19_14:08:40	T1	80.2	K-T	Fail
1417	2018/03/19_14:08:41	T1	80.2	K-T	Fail
1418	2018/03/19_14:08:42	T1	80.2	K-T	Fail
1419	2018/03/19_14:08:43	T1	80.2	K-T	Fail
1420	2018/03/19_14:08:44	T1	80.2	K-T	Fail
1421	2018/03/19_14:08:45	T1	80.2	K-T	Fail
1422	2018/03/19_14:08:46	T1	80.2	K-T	Fail
1423	2018/03/19_14:08:47	T1	80.2	K-T	Fail
1424	2018/03/19_14:08:48	T1	80.2	K-T	Fail
1425	2018/03/19_14:08:48	T1	80.2	K-T	Fail
1426	2018/03/19_14:08:49	T1	80.2	K-T	Fail
1427	2018/03/19_14:08:50	T1	80.2	K-T	Fail
1428	2018/03/19_14:08:51	T1	80.2	K-T	Fail
1429	2018/03/19_14:08:52	T1	80.2	K-T	Fail
1430	2018/03/19_14:08:53	T1	80.2	K-T	Fail
1431	2018/03/19_14:08:54	T1	80.2	K-T	Fail
1432	2018/03/19_14:08:55	T1	80.2	K-T	Fail
1433	2018/03/19_14:08:56	T1	80.2	K-T	Fail
1434	2018/03/19_14:08:57	T1	80.2	K-T	Fail
1435	2018/03/19_14:08:58	T1	80.2	K-T	Fail
1436	2018/03/19_14:08:59	T1	80.2	K-T	Fail
1437	2018/03/19_14:09:00	T1	80.2	K-T	Fail
1438	2018/03/19_14:09:01	T1	80.2	K-T	Fail
1439	2018/03/19_14:09:02	T1	80.2	K-T	Fail
1440	2018/03/19_14:09:03	T1	80.2	K-T	Fail
1441	2018/03/19_14:09:04	T1	80.2	K-T	Fail
1442	2018/03/19_14:09:05	T1	80.2	K-T	Fail
1443	2018/03/19_14:09:06	T1	80.2	K-T	Fail
1444	2018/03/19_14:09:07	T1	80.2	K-T	Fail
1445	2018/03/19_14:09:08	T1	80.2	K-T	Fail
1446	2018/03/19_14:09:09	T1	80.2	K-T	Fail
1447	2018/03/19_14:09:11	T1	80.2	K-T	Fail
1448	2018/03/19_14:09:12	T1	80.2	K-T	Fail
1449	2018/03/19_14:09:13	T1	80.2	K-T	Fail
1450	2018/03/19_14:09:14	T1	80.2	K-T	Fail
1451	2018/03/19_14:09:15	T1	80.2	K-T	Fail
1452	2018/03/19_14:09:16	T1	80.2	K-T	Fail
1453	2018/03/19_14:09:17	T1	80.2	K-T	Fail
1454	2018/03/19_14:09:18	T1	80.2	K-T	Fail
1455	2018/03/19_14:09:19	T1	80.2	K-T	Fail
1456	2018/03/19_14:09:20	T1	80.2	K-T	Fail
1457	2018/03/19_14:09:21	T1	80.2	K-T	Fail
1458	2018/03/19_14:09:22	T1	80.2	K-T	Fail
1459	2018/03/19_14:09:23	T1	80.2	K-T	Fail
1460	2018/03/19_14:09:24	T1	80.2	K-T	Fail
1461	2018/03/19_14:09:25	T1	80.1	K-T	Fail
1462	2018/03/19_14:09:26	T1	80.2	K-T	Fail
1463	2018/03/19_14:09:27	T1	80.2	K-T	Fail
1464	2018/03/19_14:09:28	T1	80.1	K-T	Fail
1465	2018/03/19_14:09:29	T1	80.1	K-T	Fail
1466	2018/03/19_14:09:30	T1	80.1	K-T	Fail
1467	2018/03/19_14:09:31	T1	80.1	K-T	Fail
1468	2018/03/19_14:09:32	T1	80.2	K-T	Fail
1469	2018/03/19_14:09:33	T1	80.2	K-T	Fail
1470	2018/03/19_14:09:34	T1	80.1	K-T	Fail
1471	2018/03/19_14:09:35	T1	80.1	K-T	Fail
1472	2018/03/19_14:09:36	T1	80.1	K-T	Fail
1473	2018/03/19_14:09:37	T1	80.2	K-T	Fail
1474	2018/03/19_14:09:37	T1	80.2	K-T	Fail
1475	2018/03/19_14:09:38	T1	80.1	K-T	Fail
1476	2018/03/19_14:09:39	T1	80.2	K-T	Fail
1477	2018/03/19_14:09:40	T1	80.1	K-T	Fail
1478	2018/03/19_14:09:41	T1	80.1	K-T	Fail
1479	2018/03/19_14:09:42	T1	80.2	K-T	Fail
1480	2018/03/19_14:09:43	T1	80.2	K-T	Fail
1481	2018/03/19_14:09:44	T1	80.2	K-T	Fail
1482	2018/03/19_14:09:45	T1	80.2	K-T	Fail
1483	2018/03/19_14:09:46	T1	80.1	K-T	Fail
1484	2018/03/19_14:09:47	T1	80.2	K-T	Fail
1485	2018/03/19_14:09:48	T1	80.1	K-T	Fail
1486	2018/03/19_14:09:49	T1	80.1	K-T	Fail
1487	2018/03/19_14:09:50	T1	80.2	K-T	Fail
1488	2018/03/19_14:09:51	T1	80.2	K-T	Fail
1489	2018/03/19_14:09:52	T1	80.1	K-T	Fail
1490	2018/03/19_14:09:53	T1	80.1	K-T	Fail
1491	2018/03/19_14:09:54	T1	80.2	K-T	Fail
1492	2018/03/19_14:09:55	T1	80.1	K-T	Fail
1493	2018/03/19_14:09:56	T1	80.2	K-T	Fail
1494	2018/03/19_14:09:57	T1	80.2	K-T	Fail
1495	2018/03/19_14:09:58	T1	80.2	K-T	Fail
1496	2018/03/19_14:10:00	T1	80.0	K-T	Fail
1497	2018/03/19_14:10:01	T1	80.1	K-T	Fail
1498	2018/03/19_14:10:02	T1	80.2	K-T	Fail
1499	2018/03/19_14:10:03	T1	80.1	K-T	Fail
1500	2018/03/19_14:10:04	T1	80.2	K-T	Fail
1501	2018/03/19_14:10:05	T1	80.1	K-T	Fail
1502	2018/03/19_14:10:06	T1	80.2	K-T	Fail
1503	2018/03/19_14:10:07	T1	80.1	K-T	Fail
1504	2018/03/19_14:10:08	T1	80.2	K-T	Fail
1505	2018/03/19_14:10:09	T1	80.1	K-T	Fail
1506	2018/03/19_14:10:10	T1	80.2	K-T	Fail
1507	2018/03/19_14:10:11	T1	80.2	K-T	Fail
1508	2018/03/19_14:10:12	T1	80.2	K-T	Fail
1509	2018/03/19_14:10:13	T1	80.1	K-T	Fail
1510	2018/03/19_14:10:14	T1	80.2	K-T	Fail
1511	2018/03/19_14:10:15	T1	80.1	K-T	Fail
1512	2018/03/19_14:10:16	T1	80.1	K-T	Fail
1513	2018/03/19_14:10:17	T1	80.1	K-T	Fail
1514	2018/03/19_14:10:18	T1	80.1	K-T	Fail
1515	2018/03/19_14:10:19	T1	80.1	K-T	Fail
1516	2018/03/19_14:10:20	T1	80.1	K-T	Fail
1517	2018/03/19_14:10:21	T1	80.1	K-T	Fail
1518	2018/03/19_14:10:22	T1	80.0	K-T	Fail
1519	2018/03/19_14:10:23	T1	80.2	K-T	Fail
1520	2018/03/19_14:10:24	T1	80.0	K-T	Fail
1521	2018/03/19_14:10:25	T1	80.0	K-T	Fail
1522	2018/03/19_14:10:25	T1	80.1	K-T	Fail
1523	2018/03/19_14:10:26	T1	80.2	K-T	Fail
1524	2018/03/19_14:10:27	T1	80.2	K-T	Fail
1525	2018/03/19_14:10:29	T1	80.2	K-T	Fail
1526	2018/03/19_14:10:29	T1	80.2	K-T	Fail
1527	2018/03/19_14:10:30	T1	80.2	K-T	Fail
1528	2018/03/19_14:10:31	T1	80.2	K-T	Fail
1529	2018/03/19_14:10:32	T1	80.2	K-T	Fail
1530	2018/03/19_14:10:33	T1	80.2	K-T	Fail
1531	2018/03/19_14:10:34	T1	80.1	K-T	Fail
1532	2018/03/19_14:10:35	T1	80.2	K-T	Fail
1533	2018/03/19_14:10:36	T1	80.1	K-T	Fail
1534	2018/03/19_14:10:37	T1	80.1	K-T	Fail
1535	2018/03/19_14:10:38	T1	80.1	K-T	Fail
1536	2018/03/19_14:10:39	T1	80.0	K-T	Fail
1537	2018/03/19_14:10:40	T1	80.1	K-T	Fail
1538	2018/03/19_14:10:41	T1	80.1	K-T	Fail
1539	2018/03/19_14:10:42	T1	80.2	K-T	Fail
1540	2018/03/19_14:10:43	T1	80.2	K-T	Fail
1541	2018/03/19_14:10:44	T1	80.1	K-T	Fail
1542	2018/03/19_14:10:45	T1	80.0	K-T	Fail
1543	2018/03/19_14:10:46	T1	80.1	K-T	Fail
1544	2018/03/19_14:10:47	T1	80.2	K-T	Fail
1545	2018/03/19_14:10:48	T1	80.1	K-T	Fail
1546	2018/03/19_14:10:50	T1	80.1	K-T	Fail
1547	2018/03/19_14:10:51	T1	80.2	K-T	Fail
1548	2018/03/19_14:10:52	T1	80.2	K-T	Fail
1549	2018/03/19_14:10:53	T1	80.2	K-T	Fail
1550	2018/03/19_14:10:54	T1	80.2	K-T	Fail
1551	2018/03/19_14:10:55	T1	80.2	K-T	Fail
1552	2018/03/19_14:10:56	T1	80.1	K-T	Fail
1553	2018/03/19_14:10:57	T1	80.2	K-T	Fail
1554	2018/03/19_14:10:58	T1	80.1	K-T	Fail
1555	2018/03/19_14:10:59	T1	80.2	K-T	Fail
1556	2018/03/19_14:11:00	T1	80.1	K-T	Fail
1557	2018/03/19_14:11:01	T1	80.2	K-T	Fail
1558	2018/03/19_14:11:02	T1	80.2	K-T	Fail
1559	2018/03/19_14:11:03	T1	80.2	K-T	Fail
1560	2018/03/19_14:11:04	T1	80.2	K-T	Fail
1561	2018/03/19_14:11:05	T1	80.1	K-T	Fail
1562	2018/03/19_14:11:06	T1	80.2	K-T	Fail
1563	2018/03/19_14:11:07	T1	80.2	K-T	Fail
1564	2018/03/19_14:11:08	T1	80.0	K-T	Fail
1565	2018/03/19_14:11:09	T1	80.2	K-T	Fail
1566	2018/03/19_14:11:10	T1	80.2	K-T	Fail
1567	2018/03/19_14:11:11	T1	80.1	K-T	Fail
1568	2018/03/19_14:11:12	T1	80.2	K-T	Fail
1569	2018/03/19_14:11:13	T1	80.2	K-T	Fail
1570	2018/03/19_14:11:14	T1	80.1	K-T	Fail
1571	2018/03/19_14:11:15	T1	80.2	K-T	Fail
1572	2018/03/19_14:11:15	T1	80.1	K-T	Fail
1573	2018/03/19_14:11:17	T1	80.1	K-T	Fail
1574	2018/03/19_14:11:17	T1	80.1	K-T	Fail
1575	2018/03/19_14:11:18	T1	80.2	K-T	Fail
1576	2018/03/19_14:11:19	T1	80.2	K-T	Fail
1577	2018/03/19_14:11:20	T1	80.1	K-T	Fail
1578	2018/03/19_14:11:21	T1	80.2	K-T	Fail
1579	2018/03/19_14:11:22	T1	80.1	K-T	Fail
1580	2018/03/19_14:11:23	T1	80.2	K-T	Fail
1581	2018/03/19_14:11:24	T1	80.2	K-T	Fail
1582	2018/03/19_14:11:25	T1	80.1	K-T	Fail
1583	2018/03/19_14:11:26	T1	80.2	K-T	Fail
1584	2018/03/19_14:11:27	T1	80.1	K-T	Fail
1585	2018/03/19_14:11:28	T1	80.1	K-T	Fail
1586	2018/03/19_14:11:29	T1	80.2	K-T	Fail
1587	2018/03/19_14:11:30	T1	80.2	K-T	Fail
1588	2018/03/19_14:11:31	T1	80.2	K-T	Fail
1589	2018/03/19_14:11:32	T1	80.1	K-T	Fail
1590	2018/03/19_14:11:33	T1	80.2	K-T	Fail
1591	2018/03/19_14:11:34	T1	80.1	K-T	Fail
1592	2018/03/19_14:11:35	T1	80.2	K-T	Fail
1593	2018/03/19_14:11:36	T1	80.2	K-T	Fail
1594	2018/03/19_14:11:38	T1	80.2	K-T	Fail
1595	2018/03/19_14:11:39	T1	80.1	K-T	Fail
1596	2018/03/19_14:11:40	T1	80.2	K-T	Fail
1597	2018/03/19_14:11:41	T1	80.1	K-T	Fail
1598	2018/03/19_14:11:42	T1	80.0	K-T	Fail
1599	2018/03/19_14:11:43	T1	80.2	K-T	Fail
1600	2018/03/19_14:11:44	T1	80.1	K-T	Fail
1601	2018/03/19_14:11:45	T1	80.1	K-T	Fail
1602	2018/03/19_14:11:46	T1	80.1	K-T	Fail
1603	2018/03/19_14:11:47	T1	80.1	K-T	Fail
1604	2018/03/19_14:11:48	T1	80.1	K-T	Fail
1605	2018/03/19_14:11:49	T1	80.0	K-T	Fail
1606	2018/03/19_14:11:50	T1	80.1	K-T	Fail
1607	2018/03/19_14:11:51	T1	80.1	K-T	Fail
1608	2018/03/19_14:11:52	T1	80.1	K-T	Fail
1609	2018/03/19_14:11:53	T1	80.0	K-T	Fail
1610	2018/03/19_14:11:54	T1	80.1	K-T	Fail
1611	2018/03/19_14:11:55	T1	80.1	K-T	Fail
1612	2018/03/19_14:11:56	T1	80.0	K-T	Fail
1613	2018/03/19_14:11:57	T1	80.0	K-T	Fail
1614	2018/03/19_14:11:58	T1	80.0	K-T	Fail
1615	2018/03/19_14:11:59	T1	80.0	K-T	Fail
1616	2018/03/19_14:12:00	T1	80.1	K-T	Fail
1617	2018/03/19_14:12:01	T1	80.2	K-T	Fail
1618	2018/03/19_14:12:02	T1	80.1	K-T	Fail
1619	2018/03/19_14:12:03	T1	80.2	K-T	Fail
1620	2018/03/19_14:12:04	T1	80.1	K-T	Fail
1621	2018/03/19_14:12:05	T1	80.1	K-T	Fail
1622	2018/03/19_14:12:05	T1	80.2	K-T	Fail
1623	2018/03/19_14:12:06	T1	80.1	K-T	Fail
1624	2018/03/19_14:12:07	T1	80.2	K-T	Fail
1625	2018/03/19_14:12:08	T1	80.2	K-T	Fail
1626	2018/03/19_14:12:09	T1	80.3	K-T	Fail
1627	2018/03/19_14:12:10	T1	80.3	K-T	Fail
1628	2018/03/19_14:12:11	T1	80.3	K-T	Fail
1629	2018/03/19_14:12:12	T1	80.3	K-T	Fail
1630	2018/03/19_14:12:13	T1	80.2	K-T	Fail
1631	2018/03/19_14:12:14	T1	80.2	K-T	Fail
1632	2018/03/19_14:12:15	T1	80.2	K-T	Fail
1633	2018/03/19_14:12:16	T1	80.2	K-T	Fail
1634	2018/03/19_14:12:17	T1	80.2	K-T	Fail
1635	2018/03/19_14:12:18	T1	80.2	K-T	Fail
1636	2018/03/19_14:12:19	T1	80.3	K-T	Fail
1637	2018/03/19_14:12:20	T1	80.2	K-T	Fail
1638	2018/03/19_14:12:21	T1	80.2	K-T	Fail
1639	2018/03/19_14:12:22	T1	80.2	K-T	Fail
1640	2018/03/19_14:12:23	T1	80.3	K-T	Fail
1641	2018/03/19_14:12:24	T1	80.3	K-T	Fail
1642	2018/03/19_14:12:25	T1	80.3	K-T	Fail
1643	2018/03/19_14:12:26	T1	80.3	K-T	Fail
1644	2018/03/19_14:12:27	T1	80.3	K-T	Fail
1645	2018/03/19_14:12:28	T1	80.2	K-T	Fail
1646	2018/03/19_14:12:29	T1	80.2	K-T	Fail
1647	2018/03/19_14:12:31	T1	80.2	K-T	Fail
1648	2018/03/19_14:12:32	T1	80.2	K-T	Fail
1649	2018/03/19_14:12:33	T1	80.2	K-T	Fail
1650	2018/03/19_14:12:34	T1	80.3	K-T	Fail
1651	2018/03/19_14:12:35	T1	80.3	K-T	Fail
1652	2018/03/19_14:12:36	T1	80.3	K-T	Fail
1653	2018/03/19_14:12:37	T1	80.3	K-T	Fail
1654	2018/03/19_14:12:38	T1	80.2	K-T	Fail
1655	2018/03/19_14:12:39	T1	80.3	K-T	Fail
1656	2018/03/19_14:12:40	T1	80.3	K-T	Fail
1657	2018/03/19_14:12:41	T1	80.2	K-T	Fail
1658	2018/03/19_14:12:42	T1	80.2	K-T	Fail
1659	2018/03/19_14:12:43	T1	80.3	K-T	Fail
1660	2018/03/19_14:12:44	T1	80.3	K-T	Fail
1661	2018/03/19_14:12:45	T1	80.3	K-T	Fail
1662	2018/03/19_14:12:46	T1	80.2	K-T	Fail
1663	2018/03/19_14:12:47	T1	80.2	K-T	Fail
1664	2018/03/19_14:12:48	T1	80.2	K-T	Fail
1665	2018/03/19_14:12:49	T1	80.2	K-T	Fail
1666	2018/03/19_14:12:50	T1	80.2	K-T	Fail
1667	2018/03/19_14:12:51	T1	80.2	K-T	Fail
1668	2018/03/19_14:12:52	T1	80.2	K-T	Fail
1669	2018/03/19_14:12:53	T1	80.2	K-T	Fail
1670	2018/03/19_14:12:54	T1	80.2	K-T	Fail
1671	2018/03/19_14:12:54	T1	80.2	K-T	Fail
1672	2018/03/19_14:12:55	T1	80.2	K-T	Fail
1673	2018/03/19_14:12:56	T1	80.2	K-T	Fail
1674	2018/03/19_14:12:57	T1	80.1	K-T	Fail
1675	2018/03/19_14:12:58	T1	80.2	K-T	Fail
1676	2018/03/19_14:12:59	T1	80.2	K-T	Fail
1677	2018/03/19_14:13:00	T1	80.2	K-T	Fail
1678	2018/03/19_14:13:01	T1	80.2	K-T	Fail
1679	2018/03/19_14:13:02	T1	80.2	K-T	Fail
1680	2018/03/19_14:13:03	T1	80.2	K-T	Fail
1681	2018/03/19_14:13:04	T1	80.3	K-T	Fail
1682	2018/03/19_14:13:05	T1	80.2	K-T	Fail
1683	2018/03/19_14:13:06	T1	80.2	K-T	Fail
1684	2018/03/19_14:13:07	T1	80.2	K-T	Fail
1685	2018/03/19_14:13:08	T1	80.2	K-T	Fail
1686	2018/03/19_14:13:09	T1	80.2	K-T	Fail
1687	2018/03/19_14:13:10	T1	80.2	K-T	Fail
1688	2018/03/19_14:13:11	T1	80.2	K-T	Fail
1689	2018/03/19_14:13:12	T1	80.2	K-T	Fail
1690	2018/03/19_14:13:13	T1	80.2	K-T	Fail
1691	2018/03/19_14:13:14	T1	80.2	K-T	Fail
1692	2018/03/19_14:13:15	T1	80.2	K-T	Fail
1693	2018/03/19_14:13:16	T1	80.3	K-T	Fail
