No	Time	T1/T2	Value	Unit	Judge
4745	2018/03/19_15:04:09	T1	277.9	K-T	Fail
4746	2018/03/19_15:04:10	T1	277.9	K-T	Fail
4747	2018/03/19_15:04:11	T1	277.9	K-T	Fail
4748	2018/03/19_15:04:12	T1	277.9	K-T	Fail
4749	2018/03/19_15:04:13	T1	277.9	K-T	Fail
4750	2018/03/19_15:04:14	T1	278.0	K-T	Fail
4751	2018/03/19_15:04:15	T1	278.0	K-T	Fail
4752	2018/03/19_15:04:16	T1	278.0	K-T	Fail
4753	2018/03/19_15:04:17	T1	278.0	K-T	Fail
4754	2018/03/19_15:04:18	T1	278.1	K-T	Fail
4755	2018/03/19_15:04:19	T1	278.0	K-T	Fail
4756	2018/03/19_15:04:20	T1	278.0	K-T	Fail
4757	2018/03/19_15:04:21	T1	278.1	K-T	Fail
4758	2018/03/19_15:04:22	T1	278.1	K-T	Fail
4759	2018/03/19_15:04:23	T1	278.1	K-T	Fail
4760	2018/03/19_15:04:24	T1	278.1	K-T	Fail
4761	2018/03/19_15:04:25	T1	278.2	K-T	Fail
4762	2018/03/19_15:04:26	T1	278.2	K-T	Fail
4763	2018/03/19_15:04:27	T1	278.2	K-T	Fail
4764	2018/03/19_15:04:28	T1	278.2	K-T	Fail
4765	2018/03/19_15:04:29	T1	278.2	K-T	Fail
4766	2018/03/19_15:04:30	T1	278.2	K-T	Fail
4767	2018/03/19_15:04:31	T1	278.2	K-T	Fail
4768	2018/03/19_15:04:32	T1	278.2	K-T	Fail
4769	2018/03/19_15:04:33	T1	278.2	K-T	Fail
4770	2018/03/19_15:04:34	T1	278.3	K-T	Fail
4771	2018/03/19_15:04:35	T1	278.3	K-T	Fail
4772	2018/03/19_15:04:36	T1	278.3	K-T	Fail
4773	2018/03/19_15:04:37	T1	278.4	K-T	Fail
4774	2018/03/19_15:04:38	T1	278.4	K-T	Fail
4775	2018/03/19_15:04:39	T1	278.4	K-T	Fail
4776	2018/03/19_15:04:40	T1	278.4	K-T	Fail
4777	2018/03/19_15:04:41	T1	278.4	K-T	Fail
4778	2018/03/19_15:04:42	T1	278.4	K-T	Fail
4779	2018/03/19_15:04:43	T1	278.4	K-T	Fail
4780	2018/03/19_15:04:44	T1	278.4	K-T	Fail
4781	2018/03/19_15:04:45	T1	278.4	K-T	Fail
4782	2018/03/19_15:04:46	T1	278.5	K-T	Fail
4783	2018/03/19_15:04:47	T1	278.5	K-T	Fail
4784	2018/03/19_15:04:48	T1	278.5	K-T	Fail
4785	2018/03/19_15:04:49	T1	278.5	K-T	Fail
4786	2018/03/19_15:04:50	T1	278.5	K-T	Fail
4787	2018/03/19_15:04:51	T1	278.5	K-T	Fail
4788	2018/03/19_15:04:52	T1	278.5	K-T	Fail
4789	2018/03/19_15:04:53	T1	278.5	K-T	Fail
4790	2018/03/19_15:04:54	T1	278.6	K-T	Fail
4791	2018/03/19_15:04:55	T1	278.6	K-T	Fail
4792	2018/03/19_15:04:56	T1	278.6	K-T	Fail
4793	2018/03/19_15:04:57	T1	278.6	K-T	Fail
4794	2018/03/19_15:04:58	T1	278.7	K-T	Fail
4795	2018/03/19_15:04:59	T1	278.7	K-T	Fail
4796	2018/03/19_15:05:00	T1	278.7	K-T	Fail
4797	2018/03/19_15:05:01	T1	278.7	K-T	Fail
4798	2018/03/19_15:05:02	T1	278.7	K-T	Fail
4799	2018/03/19_15:05:03	T1	278.8	K-T	Fail
4800	2018/03/19_15:05:04	T1	278.8	K-T	Fail
4801	2018/03/19_15:05:05	T1	278.8	K-T	Fail
4802	2018/03/19_15:05:06	T1	278.8	K-T	Fail
4803	2018/03/19_15:05:07	T1	278.8	K-T	Fail
4804	2018/03/19_15:05:08	T1	278.8	K-T	Fail
4805	2018/03/19_15:05:09	T1	278.8	K-T	Fail
4806	2018/03/19_15:05:10	T1	278.9	K-T	Fail
4807	2018/03/19_15:05:11	T1	278.8	K-T	Fail
4808	2018/03/19_15:05:12	T1	278.9	K-T	Fail
4809	2018/03/19_15:05:13	T1	278.9	K-T	Fail
4810	2018/03/19_15:05:14	T1	278.9	K-T	Fail
4811	2018/03/19_15:05:15	T1	278.9	K-T	Fail
4812	2018/03/19_15:05:16	T1	278.9	K-T	Fail
4813	2018/03/19_15:05:17	T1	278.9	K-T	Fail
4814	2018/03/19_15:05:18	T1	278.9	K-T	Fail
4815	2018/03/19_15:05:19	T1	278.9	K-T	Fail
4816	2018/03/19_15:05:20	T1	278.9	K-T	Fail
4817	2018/03/19_15:05:21	T1	279.0	K-T	Fail
4818	2018/03/19_15:05:22	T1	279.0	K-T	Fail
4819	2018/03/19_15:05:23	T1	279.0	K-T	Fail
4820	2018/03/19_15:05:24	T1	279.0	K-T	Fail
4821	2018/03/19_15:05:25	T1	279.0	K-T	Fail
4822	2018/03/19_15:05:26	T1	279.1	K-T	Fail
4823	2018/03/19_15:05:27	T1	279.1	K-T	Fail
4824	2018/03/19_15:05:28	T1	279.1	K-T	Fail
4825	2018/03/19_15:05:29	T1	279.1	K-T	Fail
4826	2018/03/19_15:05:30	T1	279.1	K-T	Fail
4827	2018/03/19_15:05:31	T1	279.2	K-T	Fail
4828	2018/03/19_15:05:32	T1	279.2	K-T	Fail
4829	2018/03/19_15:05:33	T1	279.2	K-T	Fail
4830	2018/03/19_15:05:34	T1	279.2	K-T	Fail
4831	2018/03/19_15:05:35	T1	279.2	K-T	Fail
4832	2018/03/19_15:05:36	T1	279.2	K-T	Fail
4833	2018/03/19_15:05:37	T1	279.3	K-T	Fail
4834	2018/03/19_15:05:38	T1	279.2	K-T	Fail
4835	2018/03/19_15:05:39	T1	279.3	K-T	Fail
4836	2018/03/19_15:05:40	T1	279.3	K-T	Fail
4837	2018/03/19_15:05:41	T1	279.3	K-T	Fail
4838	2018/03/19_15:05:42	T1	279.3	K-T	Fail
4839	2018/03/19_15:05:43	T1	279.3	K-T	Fail
4840	2018/03/19_15:05:44	T1	279.3	K-T	Fail
4841	2018/03/19_15:05:45	T1	279.3	K-T	Fail
4842	2018/03/19_15:05:46	T1	279.3	K-T	Fail
4843	2018/03/19_15:05:47	T1	279.3	K-T	Fail
4844	2018/03/19_15:05:48	T1	279.4	K-T	Fail
4845	2018/03/19_15:05:49	T1	279.4	K-T	Fail
4846	2018/03/19_15:05:50	T1	279.4	K-T	Fail
4847	2018/03/19_15:05:51	T1	279.4	K-T	Fail
4848	2018/03/19_15:05:52	T1	279.4	K-T	Fail
4849	2018/03/19_15:05:53	T1	279.4	K-T	Fail
4850	2018/03/19_15:05:54	T1	279.4	K-T	Fail
4851	2018/03/19_15:05:55	T1	279.4	K-T	Fail
4852	2018/03/19_15:05:56	T1	279.4	K-T	Fail
4853	2018/03/19_15:05:57	T1	279.5	K-T	Fail
4854	2018/03/19_15:05:58	T1	279.5	K-T	Fail
4855	2018/03/19_15:05:59	T1	279.5	K-T	Fail
4856	2018/03/19_15:06:00	T1	279.5	K-T	Fail
4857	2018/03/19_15:06:01	T1	279.5	K-T	Fail
4858	2018/03/19_15:06:02	T1	279.5	K-T	Fail
4859	2018/03/19_15:06:03	T1	279.6	K-T	Fail
4860	2018/03/19_15:06:04	T1	279.6	K-T	Fail
4861	2018/03/19_15:06:05	T1	279.6	K-T	Fail
4862	2018/03/19_15:06:06	T1	279.6	K-T	Fail
4863	2018/03/19_15:06:07	T1	279.6	K-T	Fail
4864	2018/03/19_15:06:08	T1	279.6	K-T	Fail
4865	2018/03/19_15:06:09	T1	279.7	K-T	Fail
4866	2018/03/19_15:06:10	T1	279.6	K-T	Fail
4867	2018/03/19_15:06:11	T1	279.7	K-T	Fail
4868	2018/03/19_15:06:12	T1	279.7	K-T	Fail
4869	2018/03/19_15:06:13	T1	279.7	K-T	Fail
4870	2018/03/19_15:06:14	T1	279.7	K-T	Fail
4871	2018/03/19_15:06:15	T1	279.8	K-T	Fail
4872	2018/03/19_15:06:16	T1	279.8	K-T	Fail
4873	2018/03/19_15:06:17	T1	279.8	K-T	Fail
4874	2018/03/19_15:06:18	T1	279.8	K-T	Fail
4875	2018/03/19_15:06:19	T1	279.8	K-T	Fail
4876	2018/03/19_15:06:20	T1	279.8	K-T	Fail
4877	2018/03/19_15:06:21	T1	279.8	K-T	Fail
4878	2018/03/19_15:06:22	T1	279.8	K-T	Fail
4879	2018/03/19_15:06:23	T1	279.9	K-T	Fail
4880	2018/03/19_15:06:24	T1	279.9	K-T	Fail
4881	2018/03/19_15:06:25	T1	279.9	K-T	Fail
4882	2018/03/19_15:06:26	T1	279.9	K-T	Fail
4883	2018/03/19_15:06:27	T1	279.9	K-T	Fail
4884	2018/03/19_15:06:28	T1	279.9	K-T	Fail
4885	2018/03/19_15:06:29	T1	279.9	K-T	Fail
4886	2018/03/19_15:06:30	T1	279.9	K-T	Fail
4887	2018/03/19_15:06:31	T1	280.0	K-T	Fail
4888	2018/03/19_15:06:32	T1	280.0	K-T	Fail
4889	2018/03/19_15:06:33	T1	280.0	K-T	Fail
4890	2018/03/19_15:06:34	T1	280.0	K-T	Fail
4891	2018/03/19_15:06:35	T1	280.1	K-T	Fail
4892	2018/03/19_15:06:36	T1	280.0	K-T	Fail
4893	2018/03/19_15:06:37	T1	280.0	K-T	Fail
4894	2018/03/19_15:06:38	T1	280.1	K-T	Fail
4895	2018/03/19_15:06:39	T1	280.1	K-T	Fail
4896	2018/03/19_15:06:40	T1	280.1	K-T	Fail
4897	2018/03/19_15:06:41	T1	280.2	K-T	Fail
4898	2018/03/19_15:06:42	T1	280.1	K-T	Fail
4899	2018/03/19_15:06:43	T1	280.1	K-T	Fail
4900	2018/03/19_15:06:44	T1	280.2	K-T	Fail
4901	2018/03/19_15:06:45	T1	280.2	K-T	Fail
4902	2018/03/19_15:06:46	T1	280.2	K-T	Fail
4903	2018/03/19_15:06:47	T1	280.2	K-T	Fail
4904	2018/03/19_15:06:48	T1	280.2	K-T	Fail
4905	2018/03/19_15:06:49	T1	280.2	K-T	Fail
4906	2018/03/19_15:06:50	T1	280.2	K-T	Fail
4907	2018/03/19_15:06:51	T1	280.2	K-T	Fail
4908	2018/03/19_15:06:52	T1	280.2	K-T	Fail
4909	2018/03/19_15:06:53	T1	280.3	K-T	Fail
4910	2018/03/19_15:06:54	T1	280.3	K-T	Fail
4911	2018/03/19_15:06:55	T1	280.3	K-T	Fail
4912	2018/03/19_15:06:56	T1	280.3	K-T	Fail
4913	2018/03/19_15:06:57	T1	280.3	K-T	Fail
4914	2018/03/19_15:06:58	T1	280.3	K-T	Fail
4915	2018/03/19_15:06:59	T1	280.3	K-T	Fail
4916	2018/03/19_15:07:00	T1	280.3	K-T	Fail
4917	2018/03/19_15:07:01	T1	280.3	K-T	Fail
4918	2018/03/19_15:07:02	T1	280.4	K-T	Fail
4919	2018/03/19_15:07:03	T1	280.4	K-T	Fail
4920	2018/03/19_15:07:04	T1	280.4	K-T	Fail
4921	2018/03/19_15:07:05	T1	280.4	K-T	Fail
4922	2018/03/19_15:07:06	T1	280.5	K-T	Fail
4923	2018/03/19_15:07:07	T1	280.5	K-T	Fail
4924	2018/03/19_15:07:08	T1	280.4	K-T	Fail
4925	2018/03/19_15:07:09	T1	280.4	K-T	Fail
4926	2018/03/19_15:07:10	T1	280.5	K-T	Fail
4927	2018/03/19_15:07:11	T1	280.5	K-T	Fail
4928	2018/03/19_15:07:12	T1	280.5	K-T	Fail
4929	2018/03/19_15:07:13	T1	280.6	K-T	Fail
4930	2018/03/19_15:07:14	T1	280.6	K-T	Fail
4931	2018/03/19_15:07:15	T1	280.6	K-T	Fail
4932	2018/03/19_15:07:17	T1	280.5	K-T	Fail
4933	2018/03/19_15:07:18	T1	280.5	K-T	Fail
4934	2018/03/19_15:07:19	T1	280.6	K-T	Fail
4935	2018/03/19_15:07:19	T1	280.6	K-T	Fail
4936	2018/03/19_15:07:21	T1	280.6	K-T	Fail
4937	2018/03/19_15:07:22	T1	280.7	K-T	Fail
4938	2018/03/19_15:07:23	T1	280.7	K-T	Fail
4939	2018/03/19_15:07:24	T1	280.7	K-T	Fail
4940	2018/03/19_15:07:25	T1	280.7	K-T	Fail
4941	2018/03/19_15:07:25	T1	280.7	K-T	Fail
4942	2018/03/19_15:07:26	T1	280.7	K-T	Fail
4943	2018/03/19_15:07:28	T1	280.7	K-T	Fail
4944	2018/03/19_15:07:28	T1	280.7	K-T	Fail
4945	2018/03/19_15:07:29	T1	280.7	K-T	Fail
4946	2018/03/19_15:07:30	T1	280.7	K-T	Fail
4947	2018/03/19_15:07:31	T1	280.8	K-T	Fail
4948	2018/03/19_15:07:32	T1	280.9	K-T	Fail
4949	2018/03/19_15:07:33	T1	280.9	K-T	Fail
4950	2018/03/19_15:07:34	T1	280.9	K-T	Fail
4951	2018/03/19_15:07:35	T1	280.9	K-T	Fail
4952	2018/03/19_15:07:36	T1	280.9	K-T	Fail
4953	2018/03/19_15:07:37	T1	280.9	K-T	Fail
4954	2018/03/19_15:07:38	T1	281.0	K-T	Fail
4955	2018/03/19_15:07:39	T1	280.9	K-T	Fail
4956	2018/03/19_15:07:40	T1	281.0	K-T	Fail
4957	2018/03/19_15:07:41	T1	281.0	K-T	Fail
4958	2018/03/19_15:07:42	T1	281.0	K-T	Fail
4959	2018/03/19_15:07:43	T1	281.0	K-T	Fail
4960	2018/03/19_15:07:44	T1	281.1	K-T	Fail
4961	2018/03/19_15:07:45	T1	281.1	K-T	Fail
4962	2018/03/19_15:07:46	T1	281.1	K-T	Fail
4963	2018/03/19_15:07:47	T1	281.1	K-T	Fail
4964	2018/03/19_15:07:48	T1	281.1	K-T	Fail
4965	2018/03/19_15:07:49	T1	281.2	K-T	Fail
4966	2018/03/19_15:07:50	T1	281.2	K-T	Fail
4967	2018/03/19_15:07:51	T1	281.2	K-T	Fail
4968	2018/03/19_15:07:52	T1	281.3	K-T	Fail
4969	2018/03/19_15:07:53	T1	281.3	K-T	Fail
4970	2018/03/19_15:07:54	T1	281.3	K-T	Fail
4971	2018/03/19_15:07:55	T1	281.3	K-T	Fail
4972	2018/03/19_15:07:56	T1	281.3	K-T	Fail
4973	2018/03/19_15:07:57	T1	281.3	K-T	Fail
4974	2018/03/19_15:07:58	T1	281.3	K-T	Fail
4975	2018/03/19_15:07:59	T1	281.3	K-T	Fail
4976	2018/03/19_15:08:00	T1	281.3	K-T	Fail
4977	2018/03/19_15:08:01	T1	281.3	K-T	Fail
4978	2018/03/19_15:08:02	T1	281.3	K-T	Fail
4979	2018/03/19_15:08:03	T1	281.3	K-T	Fail
4980	2018/03/19_15:08:04	T1	281.4	K-T	Fail
4981	2018/03/19_15:08:06	T1	281.4	K-T	Fail
4982	2018/03/19_15:08:07	T1	281.4	K-T	Fail
4983	2018/03/19_15:08:08	T1	281.4	K-T	Fail
4984	2018/03/19_15:08:09	T1	281.4	K-T	Fail
4985	2018/03/19_15:08:10	T1	281.4	K-T	Fail
4986	2018/03/19_15:08:11	T1	281.4	K-T	Fail
4987	2018/03/19_15:08:12	T1	281.4	K-T	Fail
4988	2018/03/19_15:08:13	T1	281.4	K-T	Fail
4989	2018/03/19_15:08:14	T1	281.4	K-T	Fail
4990	2018/03/19_15:08:15	T1	281.4	K-T	Fail
4991	2018/03/19_15:08:16	T1	281.4	K-T	Fail
4992	2018/03/19_15:08:17	T1	281.4	K-T	Fail
4993	2018/03/19_15:08:18	T1	281.4	K-T	Fail
4994	2018/03/19_15:08:19	T1	281.4	K-T	Fail
4995	2018/03/19_15:08:20	T1	281.5	K-T	Fail
4996	2018/03/19_15:08:21	T1	281.5	K-T	Fail
4997	2018/03/19_15:08:22	T1	281.5	K-T	Fail
4998	2018/03/19_15:08:23	T1	281.5	K-T	Fail
4999	2018/03/19_15:08:24	T1	281.5	K-T	Fail
5000	2018/03/19_15:08:24	T1	281.5	K-T	Fail
5001	2018/03/19_15:08:25	T1	281.5	K-T	Fail
5002	2018/03/19_15:08:26	T1	281.5	K-T	Fail
5003	2018/03/19_15:08:27	T1	281.5	K-T	Fail
5004	2018/03/19_15:08:28	T1	281.6	K-T	Fail
5005	2018/03/19_15:08:29	T1	281.6	K-T	Fail
5006	2018/03/19_15:08:30	T1	281.6	K-T	Fail
5007	2018/03/19_15:08:31	T1	281.6	K-T	Fail
5008	2018/03/19_15:08:32	T1	281.6	K-T	Fail
5009	2018/03/19_15:08:33	T1	281.6	K-T	Fail
5010	2018/03/19_15:08:34	T1	281.6	K-T	Fail
5011	2018/03/19_15:08:35	T1	281.7	K-T	Fail
5012	2018/03/19_15:08:36	T1	281.7	K-T	Fail
5013	2018/03/19_15:08:37	T1	281.6	K-T	Fail
5014	2018/03/19_15:08:38	T1	281.7	K-T	Fail
5015	2018/03/19_15:08:39	T1	281.7	K-T	Fail
5016	2018/03/19_15:08:40	T1	281.7	K-T	Fail
5017	2018/03/19_15:08:41	T1	281.7	K-T	Fail
5018	2018/03/19_15:08:42	T1	281.7	K-T	Fail
5019	2018/03/19_15:08:43	T1	281.7	K-T	Fail
5020	2018/03/19_15:08:44	T1	281.7	K-T	Fail
5021	2018/03/19_15:08:45	T1	281.7	K-T	Fail
5022	2018/03/19_15:08:46	T1	281.7	K-T	Fail
5023	2018/03/19_15:08:47	T1	281.8	K-T	Fail
5024	2018/03/19_15:08:48	T1	281.8	K-T	Fail
5025	2018/03/19_15:08:49	T1	281.8	K-T	Fail
5026	2018/03/19_15:08:50	T1	281.9	K-T	Fail
5027	2018/03/19_15:08:51	T1	281.9	K-T	Fail
5028	2018/03/19_15:08:52	T1	281.9	K-T	Fail
5029	2018/03/19_15:08:53	T1	281.9	K-T	Fail
5030	2018/03/19_15:08:54	T1	281.9	K-T	Fail
5031	2018/03/19_15:08:56	T1	281.9	K-T	Fail
5032	2018/03/19_15:08:57	T1	281.9	K-T	Fail
5033	2018/03/19_15:08:58	T1	282.0	K-T	Fail
5034	2018/03/19_15:08:59	T1	282.1	K-T	Fail
5035	2018/03/19_15:09:00	T1	282.1	K-T	Fail
5036	2018/03/19_15:09:01	T1	282.1	K-T	Fail
5037	2018/03/19_15:09:02	T1	282.1	K-T	Fail
5038	2018/03/19_15:09:03	T1	282.1	K-T	Fail
5039	2018/03/19_15:09:04	T1	282.1	K-T	Fail
5040	2018/03/19_15:09:05	T1	282.2	K-T	Fail
5041	2018/03/19_15:09:06	T1	282.2	K-T	Fail
5042	2018/03/19_15:09:07	T1	282.2	K-T	Fail
5043	2018/03/19_15:09:08	T1	282.3	K-T	Fail
5044	2018/03/19_15:09:09	T1	282.3	K-T	Fail
5045	2018/03/19_15:09:10	T1	282.3	K-T	Fail
5046	2018/03/19_15:09:11	T1	282.4	K-T	Fail
5047	2018/03/19_15:09:12	T1	282.4	K-T	Fail
5048	2018/03/19_15:09:13	T1	282.4	K-T	Fail
5049	2018/03/19_15:09:13	T1	282.4	K-T	Fail
5050	2018/03/19_15:09:15	T1	282.4	K-T	Fail
5051	2018/03/19_15:09:15	T1	282.4	K-T	Fail
5052	2018/03/19_15:09:16	T1	282.4	K-T	Fail
5053	2018/03/19_15:09:17	T1	282.4	K-T	Fail
5054	2018/03/19_15:09:18	T1	282.4	K-T	Fail
5055	2018/03/19_15:09:19	T1	282.5	K-T	Fail
5056	2018/03/19_15:09:20	T1	282.4	K-T	Fail
5057	2018/03/19_15:09:21	T1	282.4	K-T	Fail
5058	2018/03/19_15:09:22	T1	282.4	K-T	Fail
5059	2018/03/19_15:09:23	T1	282.5	K-T	Fail
5060	2018/03/19_15:09:24	T1	282.5	K-T	Fail
5061	2018/03/19_15:09:25	T1	282.5	K-T	Fail
5062	2018/03/19_15:09:26	T1	282.5	K-T	Fail
5063	2018/03/19_15:09:27	T1	282.5	K-T	Fail
5064	2018/03/19_15:09:28	T1	282.5	K-T	Fail
5065	2018/03/19_15:09:29	T1	282.6	K-T	Fail
5066	2018/03/19_15:09:30	T1	282.6	K-T	Fail
5067	2018/03/19_15:09:31	T1	282.6	K-T	Fail
5068	2018/03/19_15:09:32	T1	282.6	K-T	Fail
5069	2018/03/19_15:09:33	T1	282.6	K-T	Fail
5070	2018/03/19_15:09:34	T1	282.6	K-T	Fail
5071	2018/03/19_15:09:35	T1	282.6	K-T	Fail
5072	2018/03/19_15:09:36	T1	282.6	K-T	Fail
5073	2018/03/19_15:09:37	T1	282.6	K-T	Fail
5074	2018/03/19_15:09:38	T1	282.6	K-T	Fail
5075	2018/03/19_15:09:39	T1	282.7	K-T	Fail
5076	2018/03/19_15:09:40	T1	282.7	K-T	Fail
5077	2018/03/19_15:09:41	T1	282.7	K-T	Fail
5078	2018/03/19_15:09:42	T1	282.7	K-T	Fail
5079	2018/03/19_15:09:43	T1	282.7	K-T	Fail
5080	2018/03/19_15:09:45	T1	282.7	K-T	Fail
5081	2018/03/19_15:09:46	T1	282.7	K-T	Fail
5082	2018/03/19_15:09:47	T1	282.7	K-T	Fail
5083	2018/03/19_15:09:48	T1	282.8	K-T	Fail
5084	2018/03/19_15:09:49	T1	282.8	K-T	Fail
5085	2018/03/19_15:09:50	T1	282.7	K-T	Fail
5086	2018/03/19_15:09:51	T1	282.7	K-T	Fail
5087	2018/03/19_15:09:52	T1	282.8	K-T	Fail
5088	2018/03/19_15:09:53	T1	282.8	K-T	Fail
5089	2018/03/19_15:09:54	T1	282.8	K-T	Fail
5090	2018/03/19_15:09:55	T1	282.8	K-T	Fail
5091	2018/03/19_15:09:56	T1	282.9	K-T	Fail
5092	2018/03/19_15:09:57	T1	282.9	K-T	Fail
5093	2018/03/19_15:09:58	T1	283.0	K-T	Fail
5094	2018/03/19_15:09:59	T1	283.0	K-T	Fail
5095	2018/03/19_15:10:00	T1	283.0	K-T	Fail
5096	2018/03/19_15:10:01	T1	283.0	K-T	Fail
5097	2018/03/19_15:10:02	T1	283.0	K-T	Fail
5098	2018/03/19_15:10:02	T1	283.1	K-T	Fail
5099	2018/03/19_15:10:04	T1	283.1	K-T	Fail
5100	2018/03/19_15:10:04	T1	283.1	K-T	Fail
5101	2018/03/19_15:10:05	T1	283.1	K-T	Fail
5102	2018/03/19_15:10:06	T1	283.1	K-T	Fail
5103	2018/03/19_15:10:07	T1	283.2	K-T	Fail
5104	2018/03/19_15:10:08	T1	283.2	K-T	Fail
5105	2018/03/19_15:10:09	T1	283.2	K-T	Fail
5106	2018/03/19_15:10:10	T1	283.3	K-T	Fail
5107	2018/03/19_15:10:11	T1	283.3	K-T	Fail
5108	2018/03/19_15:10:12	T1	283.3	K-T	Fail
5109	2018/03/19_15:10:13	T1	283.4	K-T	Fail
5110	2018/03/19_15:10:14	T1	283.3	K-T	Fail
5111	2018/03/19_15:10:15	T1	283.4	K-T	Fail
5112	2018/03/19_15:10:16	T1	283.4	K-T	Fail
5113	2018/03/19_15:10:17	T1	283.5	K-T	Fail
5114	2018/03/19_15:10:18	T1	283.5	K-T	Fail
5115	2018/03/19_15:10:19	T1	283.5	K-T	Fail
5116	2018/03/19_15:10:20	T1	283.5	K-T	Fail
5117	2018/03/19_15:10:21	T1	283.5	K-T	Fail
5118	2018/03/19_15:10:22	T1	283.5	K-T	Fail
5119	2018/03/19_15:10:23	T1	283.5	K-T	Fail
5120	2018/03/19_15:10:24	T1	283.6	K-T	Fail
5121	2018/03/19_15:10:25	T1	283.6	K-T	Fail
5122	2018/03/19_15:10:26	T1	283.6	K-T	Fail
5123	2018/03/19_15:10:27	T1	283.6	K-T	Fail
5124	2018/03/19_15:10:28	T1	283.6	K-T	Fail
5125	2018/03/19_15:10:29	T1	283.6	K-T	Fail
5126	2018/03/19_15:10:30	T1	283.6	K-T	Fail
5127	2018/03/19_15:10:31	T1	283.6	K-T	Fail
5128	2018/03/19_15:10:32	T1	283.6	K-T	Fail
5129	2018/03/19_15:10:34	T1	283.6	K-T	Fail
5130	2018/03/19_15:10:35	T1	283.6	K-T	Fail
5131	2018/03/19_15:10:36	T1	283.6	K-T	Fail
5132	2018/03/19_15:10:37	T1	283.6	K-T	Fail
5133	2018/03/19_15:10:38	T1	283.7	K-T	Fail
5134	2018/03/19_15:10:39	T1	283.7	K-T	Fail
5135	2018/03/19_15:10:40	T1	283.7	K-T	Fail
5136	2018/03/19_15:10:41	T1	283.7	K-T	Fail
5137	2018/03/19_15:10:42	T1	283.8	K-T	Fail
5138	2018/03/19_15:10:43	T1	283.7	K-T	Fail
5139	2018/03/19_15:10:44	T1	283.7	K-T	Fail
5140	2018/03/19_15:10:45	T1	283.8	K-T	Fail
5141	2018/03/19_15:10:46	T1	283.8	K-T	Fail
5142	2018/03/19_15:10:47	T1	283.8	K-T	Fail
5143	2018/03/19_15:10:48	T1	283.8	K-T	Fail
5144	2018/03/19_15:10:49	T1	283.8	K-T	Fail
5145	2018/03/19_15:10:50	T1	283.8	K-T	Fail
5146	2018/03/19_15:10:51	T1	283.8	K-T	Fail
5147	2018/03/19_15:10:52	T1	283.8	K-T	Fail
5148	2018/03/19_15:10:53	T1	283.8	K-T	Fail
5149	2018/03/19_15:10:53	T1	283.8	K-T	Fail
5150	2018/03/19_15:10:54	T1	283.8	K-T	Fail
5151	2018/03/19_15:10:55	T1	283.9	K-T	Fail
5152	2018/03/19_15:10:56	T1	283.9	K-T	Fail
5153	2018/03/19_15:10:57	T1	283.9	K-T	Fail
5154	2018/03/19_15:10:58	T1	283.9	K-T	Fail
5155	2018/03/19_15:10:59	T1	283.9	K-T	Fail
5156	2018/03/19_15:11:00	T1	284.0	K-T	Fail
5157	2018/03/19_15:11:01	T1	284.0	K-T	Fail
5158	2018/03/19_15:11:02	T1	284.0	K-T	Fail
5159	2018/03/19_15:11:03	T1	284.1	K-T	Fail
5160	2018/03/19_15:11:04	T1	284.1	K-T	Fail
5161	2018/03/19_15:11:05	T1	284.2	K-T	Fail
5162	2018/03/19_15:11:06	T1	284.3	K-T	Fail
5163	2018/03/19_15:11:07	T1	284.3	K-T	Fail
5164	2018/03/19_15:11:08	T1	284.4	K-T	Fail
5165	2018/03/19_15:11:09	T1	284.4	K-T	Fail
5166	2018/03/19_15:11:10	T1	284.4	K-T	Fail
5167	2018/03/19_15:11:11	T1	284.5	K-T	Fail
5168	2018/03/19_15:11:12	T1	284.5	K-T	Fail
5169	2018/03/19_15:11:13	T1	284.5	K-T	Fail
5170	2018/03/19_15:11:14	T1	284.5	K-T	Fail
5171	2018/03/19_15:11:15	T1	284.5	K-T	Fail
5172	2018/03/19_15:11:16	T1	284.5	K-T	Fail
5173	2018/03/19_15:11:17	T1	284.6	K-T	Fail
5174	2018/03/19_15:11:18	T1	284.6	K-T	Fail
5175	2018/03/19_15:11:19	T1	284.6	K-T	Fail
5176	2018/03/19_15:11:20	T1	284.6	K-T	Fail
5177	2018/03/19_15:11:21	T1	284.6	K-T	Fail
5178	2018/03/19_15:11:22	T1	284.6	K-T	Fail
5179	2018/03/19_15:11:23	T1	284.6	K-T	Fail
5180	2018/03/19_15:11:24	T1	284.6	K-T	Fail
5181	2018/03/19_15:11:26	T1	284.6	K-T	Fail
5182	2018/03/19_15:11:27	T1	284.6	K-T	Fail
5183	2018/03/19_15:11:28	T1	284.6	K-T	Fail
5184	2018/03/19_15:11:29	T1	284.6	K-T	Fail
5185	2018/03/19_15:11:30	T1	284.7	K-T	Fail
5186	2018/03/19_15:11:31	T1	284.7	K-T	Fail
5187	2018/03/19_15:11:32	T1	284.7	K-T	Fail
5188	2018/03/19_15:11:33	T1	284.7	K-T	Fail
5189	2018/03/19_15:11:34	T1	284.7	K-T	Fail
5190	2018/03/19_15:11:35	T1	284.7	K-T	Fail
5191	2018/03/19_15:11:36	T1	284.8	K-T	Fail
5192	2018/03/19_15:11:37	T1	284.8	K-T	Fail
5193	2018/03/19_15:11:38	T1	284.8	K-T	Fail
5194	2018/03/19_15:11:39	T1	284.8	K-T	Fail
