[0.001  0.0016 0.0016 0.0016 0.001  0.0021 0.001  0.001  0.0016 0.0016],[0.1019 0.1013 0.1008 0.1013 0.1013 0.1013 0.1013 0.1019 0.1013 0.1008],[0.2011 0.2006 0.1995 0.2006 0.2006 0.2001 0.2006 0.2001 0.2006 0.2006],[0.2983 0.2983 0.2983 0.2983 0.2983 0.2978 0.2983 0.2978 0.2983 0.2983],[0.3965 0.397  0.397  0.3965 0.3965 0.3965 0.397  0.397  0.397  0.397 ],[0.4978 0.4978 0.4978 0.4973 0.4973 0.4973 0.4973 0.4968 0.4973 0.4973],[0.5976 0.5981 0.5976 0.5981 0.5981 0.5981 0.5981 0.5976 0.5981 0.5986],[0.6974 0.6974 0.6974 0.6974 0.6974 0.6968 0.6974 0.6974 0.6968 0.6968],[0.7971 0.7977 0.7977 0.7977 0.7982 0.7977 0.7971 0.7977 0.7977 0.7977],[0.8974 0.8969 0.8974 0.8974 0.8969 0.8974 0.8974 0.8974 0.8974 0.8974],[0.9967 0.9967 0.9967 0.9967 0.9967 0.9967 0.9972 0.9972 0.9967 0.9962],[1.0959 1.0959 1.0959 1.0959 1.0959 1.0959 1.0959 1.0959 1.0959 1.0965],[1.1973 1.1978 1.1973 1.1978 1.1978 1.1978 1.1973 1.1973 1.1978 1.1973],[1.2965 1.296  1.2965 1.296  1.2965 1.2965 1.2965 1.2965 1.296  1.2965],[1.3916 1.3911 1.3911 1.3911 1.3911 1.3906 1.3916 1.3906 1.3911 1.3916],[1.4924 1.4924 1.4924 1.4919 1.4919 1.4924 1.4924 1.4919 1.4919 1.4919],[1.5917 1.5917 1.5917 1.5917 1.5922 1.5917 1.5922 1.5917 1.5911 1.5922],[1.692  1.6909 1.692  1.6914 1.6914 1.6914 1.692  1.6914 1.6914 1.6914],[1.7886 1.7891 1.7886 1.7886 1.7886 1.7886 1.7886 1.7891 1.7886 1.7891],[1.8873 1.8868 1.8868 1.8873 1.8868 1.8868 1.8879 1.8873 1.8873 1.8868],[1.9902 1.9902 1.9897 1.9902 1.9897 1.9902 1.9902 1.9897 1.9902 1.9897],[2.0848 2.0848 2.0843 2.0848 2.0843 2.0848 2.0843 2.0848 2.0848 2.0848],[2.1793 2.1788 2.1788 2.1788 2.1793 2.1793 2.1793 2.1788 2.1788 2.1788],[2.2739 2.2734 2.2734 2.2734 2.2734 2.2734 2.2734 2.2734 2.2734 2.2734],[2.3235 2.3235 2.323  2.3235 2.3235 2.3235 2.3246 2.323  2.3235 2.3235],[2.3235 2.3235 2.3235 2.3235 2.323  2.323  2.323  2.323  2.323  2.323 ],[2.3225 2.323  2.323  2.323  2.323  2.3225 2.3219 2.323  2.323  2.323 ],[2.3219 2.3219 2.3225 2.3214 2.3225 2.3225 2.3225 2.3225 2.3219 2.3219],[2.3219 2.3214 2.3214 2.3219 2.3214 2.3219 2.3225 2.3214 2.3214 2.3214],[2.3225 2.3219 2.3219 2.3219 2.3225 2.3214 2.3214 2.3214 2.3214 2.3219]
|[-0.00098 -0.00098 -0.00103 -0.00098 -0.00103 -0.00093 -0.00108 -0.00098
 -0.00098 -0.00108]|,|[-0.00103 -0.00098 -0.00098 -0.00098 -0.00093 -0.00093 -0.00098 -0.00098
 -0.00103 -0.00108]|,|[-0.00098 -0.00098 -0.00098 -0.00087 -0.00098 -0.00103 -0.00098 -0.00103
 -0.00103 -0.00098]|,|[-0.00103 -0.00098 -0.00093 -0.00098 -0.00103 -0.00103 -0.00093 -0.00098
 -0.00103 -0.00103]|,|[-0.00098 -0.00103 -0.00098 -0.00093 -0.00098 -0.00103 -0.00098 -0.00098
 -0.00098 -0.00103]|,|[-0.00108 -0.00108 -0.00103 -0.00093 -0.00103 -0.00103 -0.00108 -0.00108
 -0.00098 -0.00098]|,|[-0.00098 -0.00098 -0.00098 -0.00098 -0.00098 -0.00108 -0.00098 -0.00103
 -0.00077 -0.00098]|,|[-0.00098 -0.00098 -0.00103 -0.00093 -0.00103 -0.00098 -0.00093 -0.00103
 -0.00098 -0.00103]|,|[-0.00093 -0.00098 -0.00093 -0.00103 -0.00087 -0.00098 -0.00108 -0.00093
 -0.00108 -0.00098]|,|[-0.00098 -0.00103 -0.00087 -0.00098 -0.00098 -0.00077 -0.00108 -0.00103
 -0.00093 -0.00093]|,|[-0.00093 -0.00087 -0.00093 -0.00093 -0.00093 -0.00093 -0.00087 -0.00098
 -0.00113 -0.00093]|,|[-0.00093 -0.00072 -0.00082 -0.00087 -0.00087 -0.00087 -0.00082 -0.00082
 -0.00082 -0.00077]|,|[-0.00072 -0.00077 -0.00082 -0.00067 -0.00072 -0.00077 -0.00077 -0.00067
 -0.00067 -0.00072]|,|[-0.00057 -0.00057 -0.00051 -0.00051 -0.00062 -0.00051 -0.00051 -0.00067
 -0.00062 -0.00051]|,|[-0.00036 -0.00036 -0.00031 -0.00041 -0.00026 -0.00026 -0.00036 -0.00026
 -0.00026 -0.00031]|,|[ 1.0e-04  1.5e-04  1.0e-04  1.0e-04  1.0e-04  1.5e-04  1.0e-04  5.0e-05
 -1.5e-04  1.0e-04]|,|[0.00072 0.00067 0.00072 0.00077 0.00062 0.00077 0.00062 0.00072 0.00072
 0.00077]|,|[0.0016  0.00165 0.0017  0.0016  0.0017  0.00165 0.00165 0.0016  0.00165
 0.00165]|,|[0.00293 0.00293 0.00288 0.00283 0.00288 0.00293 0.00309 0.00293 0.00288
 0.00283]|,|[0.00468 0.00463 0.00453 0.00458 0.00458 0.00458 0.00479 0.00468 0.00468
 0.00468]|,|[0.00726 0.007   0.00705 0.00721 0.00705 0.00715 0.00726 0.00721 0.0071
 0.0071 ]|,|[0.01024 0.01014 0.01004 0.01004 0.01009 0.01019 0.01014 0.01024 0.01024
 0.01024]|,|[0.0142  0.0141  0.01405 0.0142  0.0142  0.01415 0.0142  0.0142  0.0142
 0.01405]|,|[0.01915 0.01915 0.0193  0.0193  0.0193  0.01925 0.0192  0.01925 0.01935
 0.0193 ]|,|[0.02249 0.02249 0.02244 0.02259 0.02259 0.02249 0.02249 0.02249 0.02249
 0.02254]|,|[0.02259 0.02254 0.02239 0.02259 0.02244 0.02254 0.02249 0.02249 0.02254
 0.02249]|,|[0.02254 0.02254 0.02249 0.02259 0.02249 0.02254 0.02259 0.02259 0.02249
 0.02254]|,|[0.02259 0.02244 0.02249 0.02249 0.02239 0.02249 0.02249 0.02254 0.02259
 0.02249]|,|[0.02249 0.02254 0.02249 0.02249 0.02254 0.02249 0.02244 0.02249 0.02244
 0.02249]|,|[0.02249 0.02254 0.02254 0.02249 0.02259 0.02254 0.02249 0.02244 0.02244
 0.02249]|
