[0.0016 0.001  0.0016 0.0016 0.0016 0.001  0.001  0.0016 0.001  0.001 ],[0.1019 0.1019 0.1008 0.1024 0.1008 0.1008 0.1019 0.1008 0.1008 0.1019],[0.2001 0.2006 0.2006 0.2006 0.2001 0.2006 0.2006 0.2001 0.2006 0.2006],[0.2978 0.2983 0.2983 0.2988 0.2983 0.2988 0.2978 0.2983 0.2983 0.2978],[0.3965 0.397  0.397  0.397  0.3965 0.3965 0.3965 0.397  0.397  0.397 ],[0.4978 0.4978 0.4973 0.4968 0.4973 0.4973 0.4978 0.4978 0.4973 0.4978],[0.5986 0.5981 0.5976 0.5981 0.5981 0.5981 0.5981 0.5981 0.5986 0.5981],[0.6974 0.6968 0.6974 0.6968 0.6974 0.6974 0.6974 0.6974 0.6979 0.6974],[0.7977 0.7977 0.7977 0.7977 0.7977 0.7977 0.7977 0.7977 0.7977 0.7971],[0.8974 0.8974 0.8974 0.8974 0.8974 0.8974 0.8974 0.8974 0.898  0.898 ],[0.9967 0.9972 0.9967 0.9967 0.9967 0.9967 0.9967 0.9972 0.9967 0.9967],[1.0959 1.0959 1.0959 1.0965 1.0959 1.0965 1.0959 1.0959 1.0959 1.0959],[1.1973 1.1978 1.1973 1.1973 1.1978 1.1983 1.1978 1.1978 1.1978 1.1978],[1.2965 1.2965 1.2965 1.2965 1.2965 1.297  1.296  1.2965 1.2965 1.297 ],[1.3916 1.3916 1.3916 1.3911 1.3916 1.3916 1.3911 1.3921 1.3916 1.3916],[1.4935 1.4929 1.4924 1.4929 1.4929 1.4929 1.4929 1.4935 1.4929 1.4924],[1.5922 1.5927 1.5922 1.5927 1.5927 1.5927 1.5927 1.5927 1.5922 1.5927],[1.6925 1.693  1.693  1.693  1.6925 1.693  1.6925 1.6925 1.6925 1.6925],[1.7907 1.7907 1.7902 1.7907 1.7907 1.7907 1.7902 1.7907 1.7907 1.7907],[1.8894 1.8894 1.8899 1.8894 1.8899 1.8894 1.8889 1.8894 1.8899 1.8899],[1.9934 1.9939 1.9939 1.9939 1.9944 1.9939 1.9934 1.9934 1.9939 1.9939],[2.09   2.09   2.09   2.09   2.09   2.09   2.0895 2.09   2.09   2.09  ],[2.1866 2.1866 2.1861 2.1861 2.1861 2.1866 2.1866 2.1861 2.1866 2.1861],[2.2828 2.2833 2.2828 2.2833 2.2828 2.2828 2.2833 2.2828 2.2828 2.2833],[2.3763 2.3768 2.3773 2.3773 2.3768 2.3768 2.3768 2.3768 2.3768 2.3768],[2.4703 2.4698 2.4698 2.4698 2.4703 2.4698 2.4698 2.4703 2.4698 2.4698],[2.4792 2.4787 2.4781 2.4787 2.4787 2.4787 2.4787 2.4781 2.4787 2.4787],[2.4781 2.4771 2.4776 2.4776 2.4776 2.4776 2.4781 2.4776 2.4776 2.4771],[2.4771 2.4771 2.4771 2.4771 2.4766 2.4771 2.4776 2.4771 2.4776 2.4771],[2.4766 2.4771 2.4776 2.4766 2.4771 2.4771 2.4771 2.4766 2.4771 2.4771]
|[-0.00093 -0.00093 -0.00108 -0.00082 -0.00103 -0.00082 -0.00093 -0.00093
 -0.00098 -0.00093]|,|[-0.00098 -0.00087 -0.00093 -0.00098 -0.00093 -0.00098 -0.00098 -0.00093
 -0.00093 -0.00093]|,|[-0.00093 -0.00087 -0.00093 -0.00093 -0.00098 -0.00103 -0.00103 -0.00087
 -0.00082 -0.00093]|,|[-0.00093 -0.00098 -0.00093 -0.00093 -0.00093 -0.00087 -0.00103 -0.00087
 -0.00093 -0.00098]|,|[-0.00087 -0.00093 -0.00098 -0.00098 -0.00093 -0.00098 -0.00082 -0.00093
 -0.00093 -0.00093]|,|[-0.00098 -0.00098 -0.00098 -0.00098 -0.00098 -0.00093 -0.00093 -0.00093
 -0.00108 -0.00093]|,|[-0.00082 -0.00087 -0.00087 -0.00093 -0.00108 -0.00093 -0.00093 -0.00098
 -0.00087 -0.00098]|,|[-0.00087 -0.00098 -0.00087 -0.00093 -0.00087 -0.00087 -0.00093 -0.00093
 -0.00103 -0.00098]|,|[-0.00087 -0.00103 -0.00098 -0.00087 -0.00098 -0.00093 -0.00087 -0.00098
 -0.00093 -0.00103]|,|[-0.00093 -0.00082 -0.00077 -0.00082 -0.00087 -0.00087 -0.00103 -0.00093
 -0.00093 -0.00087]|,|[-0.00093 -0.00087 -0.00087 -0.00093 -0.00087 -0.00082 -0.00077 -0.00093
 -0.00087 -0.00082]|,|[-0.00087 -0.00087 -0.00082 -0.00087 -0.00072 -0.00082 -0.00087 -0.00093
 -0.00082 -0.00077]|,|[-0.00077 -0.00072 -0.00082 -0.00082 -0.00082 -0.00077 -0.00082 -0.00077
 -0.00072 -0.00077]|,|[-0.00062 -0.00067 -0.00062 -0.00072 -0.00057 -0.00067 -0.00067 -0.00062
 -0.00072 -0.00072]|,|[-0.00051 -0.00041 -0.00051 -0.00051 -0.00046 -0.00051 -0.00057 -0.00057
 -0.00057 -0.00046]|,|[-0.00026 -0.00015 -0.00021 -0.00026 -0.00015 -0.00021 -0.00015 -0.00021
 -0.00015 -0.00026]|,|[0.00015 0.00015 0.0001  0.00021 0.00015 0.00021 0.00021 0.00015 0.00015
 0.0001 ]|,|[0.00062 0.00072 0.00072 0.00077 0.00082 0.00082 0.00067 0.00077 0.00082
 0.00077]|,|[0.00144 0.00149 0.00165 0.00149 0.00154 0.00154 0.00149 0.00154 0.00144
 0.00154]|,|[0.00262 0.00262 0.00262 0.00268 0.00257 0.00262 0.00268 0.00278 0.00268
 0.00268]|,|[0.00427 0.00422 0.00432 0.00427 0.00437 0.00437 0.00427 0.00427 0.00427
 0.00422]|,|[0.00633 0.00638 0.00628 0.00628 0.00623 0.00633 0.00628 0.00643 0.00633
 0.00633]|,|[0.0089  0.00895 0.00885 0.00885 0.00885 0.00885 0.0089  0.00901 0.0089
 0.00885]|,|[0.0124  0.01235 0.0123  0.0124  0.01235 0.01235 0.0124  0.01245 0.0124
 0.0124 ]|,|[0.01652 0.01647 0.01657 0.01652 0.01662 0.01667 0.01662 0.01652 0.01667
 0.01662]|,|[0.02187 0.02182 0.02187 0.02187 0.02182 0.02192 0.02198 0.02192 0.02182
 0.02187]|,|[0.02254 0.02244 0.02244 0.02249 0.02249 0.02254 0.02249 0.02249 0.02249
 0.02244]|,|[0.02249 0.02249 0.02259 0.02234 0.02259 0.02244 0.02249 0.02249 0.02254
 0.02244]|,|[0.02228 0.02244 0.02244 0.02249 0.02239 0.02249 0.02254 0.02244 0.02244
 0.02244]|,|[0.02249 0.02244 0.02244 0.02234 0.02249 0.02244 0.02249 0.02249 0.02249
 0.02244]|
